,t,y,u,e,s
295,2.949999999999981,1.5272346812057986,0.20266935317021356,0.0030095899129987114,1.530163
296,2.959999999999981,1.5273207622583995,0.20210543035550543,0.002928318794201301,1.530163
297,2.9699999999999807,1.527411196586353,0.20156719725022584,0.0028422377416004174,1.530163
298,2.9799999999999804,1.5275054981697442,0.2010560147929571,0.0027518034136468916,1.530163
299,2.9899999999999802,1.5276031519770887,0.20057272119712014,0.002657501830255704,1.530163
300,2.99999999999998,1.5277036148679637,0.20011764766448412,0.002559848022911204,1.530163
301,3.00999999999998,1.5278063171933693,0.19969063859921904,0.0024593851320362514,1.530163
302,3.0199999999999796,1.5279106652154102,0.19929107480520472,0.0023566828066305945,1.530163
303,3.0299999999999794,1.5280160444322184,0.1989178989989459,0.002252334784589749,1.530163
304,3.039999999999979,1.5281218238479513,0.19856964389689102,0.00214695556778155,1.530163
305,3.049999999999979,1.528227361267889,0.19824446402191345,0.002041176152048685,1.530163
306,3.0599999999999787,1.5283320097975264,0.19794017364853947,0.0019356387321110002,1.530163
307,3.0699999999999785,1.528435124922222,0.19765429466490816,0.0018309902024735702,1.530163
308,3.0799999999999783,1.5285360719716186,0.19738411335579217,0.0017278750777778296,1.530163
309,3.089999999999978,1.528634233727909,0.1971267471042724,0.0016269280283813803,1.530163
310,3.099999999999978,1.5287298236569222,0.19687922076049968,0.0015287662720908646,1.530163
311,3.1099999999999777,1.528823193606418,0.19664345156270532,0.0014331763430777134,1.530163
312,3.1199999999999775,1.5289146109324843,0.19642213043549084,0.0013398063935818882,1.530163
313,3.1299999999999772,1.5290042584359929,0.1962174239935945,0.0012483890675156761,1.530163
314,3.139999999999977,1.5290922370221973,0.19603098372566788,0.001158741564007082,1.530163
315,3.149999999999977,1.5291785706439744,0.19586395860071276,0.0010707629778026195,1.530163
316,3.1599999999999766,1.5292632130750206,0.19571701351066148,0.0009844293560254957,1.530163
317,3.1699999999999764,1.5293460560553824,0.19559035552668586,0.0008997869249793844,1.530163
318,3.179999999999976,1.529426938475805,0.19548376926394595,0.0008169439446175097,1.530163
319,3.189999999999976,1.5295056561819635,0.19539666246444048,0.0007360615241949198,1.530163
320,3.1999999999999758,1.5295819720357944,0.19532812131455007,0.0006573438180363933,1.530163
321,3.2099999999999755,1.5296556259242329,0.19527697413152525,0.0005810279642055605,1.530163
322,3.2199999999999753,1.529726344463109,0.1952418611527909,0.0005073740757670642,1.530163
323,3.229999999999975,1.52979385020313,0.19522130738859353,0.0004366555368908731,1.530163
324,3.239999999999975,1.5298578702016992,0.1952137949346713,0.00036914979686986094,1.530163
325,3.2499999999999747,1.5299181438748217,0.1952178308474165,0.0003051297983007739,1.530163
326,3.2599999999999745,1.5299744300840379,0.1952320066987233,0.00024485612517821664,1.530163
327,3.2699999999999743,1.5300265134413666,0.1952550462663399,0.00018856991596205575,1.530163
328,3.279999999999974,1.5300742098288018,0.19528583846745684,0.0001364865586332975,1.530163
329,3.289999999999974,1.530117371127454,0.19532345357448833,8.87901711981165e-05,1.530163
330,3.2999999999999736,1.5301558891363887,0.19536714190859708,4.5628872545888655e-05,1.530163
331,3.3099999999999734,1.5301896986272485,0.1954163155177563,7.110863611270446e-06,1.530163
332,3.319999999999973,1.5302187794276203,0.19545657970710173,-2.6698627248578077e-05,1.530163
333,3.329999999999973,1.5302431574499442,0.19548625668991698,-5.577942762036159e-05,1.530163
334,3.3399999999999728,1.530262904574327,0.1955073062774558,-8.015744994427365e-05,1.530163
335,3.3499999999999726,1.5302781373049268,0.1955215727667706,-9.99045743270699e-05,1.530163
336,3.3599999999999723,1.5302889382110303,0.195530750743333,-0.00011513730492684893,1.530163
