iter,Prob,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,Fobj
80,P01B,0.6794660954842627,0.0005468849409002718,0.9575139835564914,0.8478887253479019,0.7952059053837744,0.7913460154592586,0.546297159650085,0.430053421619929,0.4935808523558314,0.36571207720385923,0.2909459903063376,6.3329035615142395
81,P01CA,0.38616729870188043,0.571467786371362,0.8940046965017698,0.8711524046011847,0.7186174945440387,0.545545847850092,0.8185575194293326,0.04732772030102565,0.5884850381092284,0.5994868265578979,0.08853335565923368,0.03843259163940458
82,P01CB,0.25201021588735467,0.21845531409291408,0.25645993935232414,0.9243500031011689,0.8434804006247808,0.2406670645438524,0.2688180661985338,0.45787958795659967,0.2646209661545337,0.25825519717381207,0.9859269786315397,6.935112960788789
83,P01D,2.0159823701746454e-05,0.2647321346632442,0.0051495807921312425,0.7317698889985975,0.9390455431781974,0.45468502662999566,0.21596205395595344,0.7658365840034709,0.050243330013200915,0.24542766038788155,0.48076944713074043,0.016262913325780688
84,P01E,0.008927413936111392,0.00050215790719498,0.00412033961782724,0.5979015472803084,0.9310372559689457,0.4130842254825986,0.8256503264719758,0.045828700602381825,0.8593791740348602,0.2541481603762289,0.8749627134974951,0.05966574388129956
85,P01A,0.003418695575319687,0.01242431224273741,0.9311433352415528,0.837108028959981,0.9393923725762943,0.05510965956625162,0.8478494943204984,0.19115635088249883,0.17122809442659412,0.39590041578623314,0.2633306759281131,0.001272381646296713
86,P01B,0.9132793917105334,0.053989436275129477,0.010842453023035992,0.7945976812495178,0.7808415185560973,0.13106066927337195,0.7725782168349125,0.11382323924045541,0.2966038467235177,0.085062512528145,0.18924649133217358,7.304344244499219
87,P01CA,0.3466760816169271,0.46602988443451115,0.7321042339800307,0.752087014190135,0.7905448355769975,0.272173956124135,0.9051357317779072,0.06400079200784908,0.9297485177935843,0.5396077904120009,0.07506661323165324,0.03841232587956491
88,P01CB,0.2471460386311049,0.21993787474788878,0.24841077338747913,0.7389525710652346,0.8054918908909541,0.19466200418850102,0.26387217838441995,0.5918661866997802,0.27058581321654224,0.2771137315562954,0.780499731245801,6.934870547136979
89,P01D,1.6361314739490443e-05,0.0008982091545300386,0.005052332014970091,0.4319615361944707,0.8615780549045187,0.09541187579045357,0.9876408432530719,0.156947134534938,0.4364427469512236,0.06781973913224218,0.8645712361348263,0.01625654857568495
90,P01E,0.008566179978274222,0.0007667561008412026,0.0033520293404500504,0.8185087264736685,0.8154286063334704,0.49492161864512196,0.7032405069134426,0.11173267021164325,0.8898273936902605,0.0023807818187047552,0.9929604126513014,0.05668991409181302
91,P01A,0.0035026179146038458,0.012613572619789543,0.9632423356320793,0.7163835147570689,0.7700444522659512,0.019290012087008694,0.8498934191838268,0.06460476509218398,0.28010414009507995,0.3577813180682309,0.28079083518910125,0.0012340091636254809
92,P01B,0.8322294882591122,0.14209150333367693,0.5691957110175895,0.7228392715536127,0.8766030905703392,0.18907120491179813,0.9139593146390417,0.029037413532315356,0.6198675516858602,0.1157226748833392,0.8183619131315647,7.306900799490979
93,P01CA,0.35220650525637576,0.481156535149413,0.7548882413782166,0.8628731443377957,0.8067717932812091,0.09386857941340424,0.978828582848701,0.27265423933429067,0.8393115674577429,0.5050813327573693,0.07063031133288494,0.03842943487450435
94,P01CB,0.2476010074558639,0.21881959638616205,0.2509061755797408,0.9798975212513734,0.7082663970359051,0.23013499612705485,0.016542256359410784,0.4698311759261183,0.19733284220231204,0.13176378008162679,0.6870693011537825,6.9349340650156766
95,P01D,2.3869161397963426e-05,0.000647613679399528,0.00592569756080175,0.25401039995904184,0.7280279725377466,0.38338937603194984,0.7420686463439183,0.19617334215570426,0.7689582704139155,0.1383247404935049,0.30870962068079677,0.016257837303283403
96,P01E,0.00990520237898983,0.0012743492483757745,0.003912981234253989,0.49922846566239154,0.7187454249914722,0.06900269931046052,0.8574751590030322,0.05566690417740988,0.7377767959656895,0.17605391417106808,0.6393633508116683,0.05982381011755893
97,P01A,0.003542764823421291,0.012746131066227346,0.969695941003853,0.6778426760242312,0.9231952496640403,0.15274971038799895,0.9992704579847393,0.3131156639820199,0.24252548322913803,0.5462469563777166,0.17568652648717847,0.0012185761561892682
98,P01B,0.9063366139972071,0.10807135339245763,0.021216480622829548,0.7764380883496184,0.6918477571655525,0.1229798964643857,0.7721666024691349,0.16914543415553682,0.07626168238989994,0.0899938865847019,0.07642001822679362,6.607398751735588
99,P01CA,0.35037350074765683,0.47645052085540684,0.7488197522590492,0.9507007805038981,0.8384358947934211,0.2721789928038253,0.9028356937661245,0.16151532286942583,0.6697685037451919,0.47106405021248665,0.11267202440211882,0.03842646791830432
100,P01CB,0.036538486746774845,0.2241903147711282,0.2505956382061508,0.7819535766539196,0.9024864558312929,0.16850318067356912,0.8598681147500874,0.30888024439371475,0.24832041191909157,0.10107472512088686,0.7335668093977148,6.90492353462562
101,P01D,1.93302520901989e-05,0.5368226400441927,0.005303340916880146,0.07993768254376821,0.7620029107627833,0.19636837796147721,0.17561933320296008,0.23190767283088123,0.8717486936854619,0.13236261386132814,0.8221383153745119,0.016252720113424504
102,P01E,0.011378884607461765,0.001243499735467446,0.003769568147638858,0.33232595239452734,0.7555163866419803,0.11948496053696417,0.9058331209788296,0.13669105837968099,0.6956608364564871,0.2984376604035435,0.4353889100104875,0.06473664501199347
103,P01A,0.003668765611249293,0.013057553278764504,0.9427505969667033,0.8916809531810278,0.8174758611962922,0.0855041155375452,0.8821236129157309,0.22532055820818742,0.11245149645471414,0.5240753361909763,0.2485832661719956,0.0012790185345807714
104,P01B,0.9356071797977371,0.11954015782617139,0.49029014070617205,0.6763352596574856,0.9636554860394146,0.21776140155240728,0.7849342510696363,0.21685240518683943,0.24816862853985722,0.48019028941572084,0.3473604382479467,6.017258652175296
105,P01CA,0.36413404997390586,0.513994461694186,0.8066233753793641,0.7980511459686112,0.7154478792179686,0.2720681374810029,0.7008635622598727,0.13199986150090137,0.8976912630471845,0.5405581184781435,0.308722655048397,0.038430150927477216
106,P01CB,0.24934928580663215,0.21812285907844328,0.2531553913600114,0.8958619286823692,0.8387138155697733,0.09197032414960077,0.000722318049294679,0.39876097829111157,0.0954732479900002,0.16990437045447587,0.9049135375264895,6.934614239843154
107,P01D,2.4812520492774154e-05,0.8044165164527926,0.005401353345678689,0.886487765542369,0.8393929707057239,0.05143494924702527,0.3595620989258759,0.29914507033117016,0.03373445287199399,0.2862042325924091,0.9580462512918385,0.016269455389860063
108,P01E,0.010147875821353493,0.0014772035659198438,0.004241435957857387,0.7082396866574359,0.7301090324782883,0.14958173268120067,0.8284360565941497,0.21648156302818206,0.8734272129748494,0.19090960421738287,0.8028175132944644,0.06123364957682458
109,P01A,0.0035468324291152956,0.012751410045716935,0.9693527499533906,0.9160005842194896,0.7700342657106534,0.19477254605881347,0.8438411011883866,0.2704950947802517,0.16173329370681017,0.6462904280390763,0.12904936558861937,0.0012213825351944413
110,P01B,0.06536797524561544,0.9162010939923877,0.17913787722717756,0.14048209551428248,0.7069455350248323,0.3490926840489068,0.49422084269406563,0.09442622025120533,0.2402415856188935,0.11360374371566628,0.294520094102136,7.084277482606766
111,P01CA,0.3525427249471381,0.48252657409614735,0.757909854781586,0.7219929521755235,0.9547816897310842,0.04002077469257337,0.9650183392249834,0.08331062540086517,0.6922833405020443,0.5325809328484301,0.28677892736374844,0.038415825716136824
112,P01CB,0.24700227451193682,0.2193274098491021,0.2484251035144777,0.8047943514189371,0.788929855821616,0.12048922452703197,0.07119576079054213,0.41964282539090497,0.23018303491020045,0.23700694303205255,0.7959927787659677,6.934183874070584
113,P01D,1.515435115130588e-05,0.51602994583752,0.0045447117139515835,0.36752233314166366,0.6866435981701078,0.8335924280276377,0.8238093720887154,0.4181397215134629,0.5501914938070489,0.18508594901502734,0.24759380777349477,0.016254789410487566
114,P01E,0.008581115758904318,0.0007707512373629025,0.0033603336631683007,0.8115624723049935,0.9835849666958214,0.47533342242838583,0.6883743223482163,0.13440576038468055,0.9630033841582636,0.3134664343021034,0.8988277465285663,0.056697373672605474
115,P01A,0.0035371702391314604,0.01274617939818401,0.970641061148692,0.8997582785136695,0.6946514606070797,0.22946574497089975,0.8163279181500709,0.12755905010317337,0.24816420514581972,0.428301395751147,0.25709825988859963,0.0012436503535815631
116,P01B,0.8341122327842726,0.14669814669985254,0.5861052323240765,0.7422127594929054,0.7470013483279845,0.0429593407285838,0.6941900658102114,0.15481019679029562,0.6868634819076755,0.31503796158959374,0.7185120353669732,7.307031655809498
117,P01CA,0.34289690320204624,0.45620753143252246,0.7171209970163466,0.9939891703957279,0.702928412062114,0.22649837047759186,0.7087136951167052,0.2535826870511061,0.9848342137035332,0.4585014370385167,0.25796010347346465,0.03841238961684114
118,P01CB,0.2488583441581168,0.2181181377884256,0.2509124635645023,0.7649993075553057,0.953828881623006,0.23933155879145643,0.18959143540159099,0.5471889790449614,0.2976792481401294,0.2876541267946331,0.8487907125111671,6.934922200968985
119,P01D,2.218355367957127e-05,0.5644855302776499,0.005127653400557127,0.490800013118659,0.9012451295153059,0.44411301505706546,0.3750488228675678,0.45241344634578756,0.2184347378642057,0.035060273347030754,0.17670800958079091,0.016265927271166665
120,P01E,0.008731229508638999,0.000784116555008119,0.0034830736748306616,0.684220583548588,0.7890770846884081,0.4572401369405883,0.9678289313548363,0.26740094553345906,0.8169652855070177,0.22703698730027908,0.7938792671471961,0.05670794938827697
121,P01A,0.00446231201368024,0.014807626094332033,0.929105646853519,0.7743894917738554,0.8930704293660576,0.11659895402879998,0.9350454139921863,0.048877282441977934,0.20496260214387518,0.18705942125572939,0.5956234211856166,0.00131137175857402
