,t,y,u,e,s
0,0.0,1.530163,0.3,0.0,1.530163
1,0.01,1.5301626972254752,0.3,0.0,1.530163
2,0.02,1.5301558882998634,0.2999162251684768,3.0277452478522093e-07,1.530163
3,0.03,1.5301710476520336,0.29798742412824625,7.111700136563925e-06,1.530163
4,0.04,1.5301935875701387,0.29697622188812006,-8.047652033660313e-06,1.530163
5,0.05,1.5302301552361246,0.2955207369004038,-3.058757013874036e-05,1.530163
6,0.060000000000000005,1.530291806638876,0.29332485004443765,-6.715523612466079e-05,1.530163
7,0.07,1.5303936970655945,0.29010625401947354,-0.0001288066388760445,1.530163
8,0.08,1.530547123991844,0.2860939948410788,-0.00023069706559453174,1.530163
9,0.09,1.530734530031969,0.2831469478988569,-0.0003841239918440653,1.530163
10,0.09999999999999999,1.530870557533484,0.2856949301611117,-0.0005715300319690808,1.530163
11,0.10999999999999999,1.5307898317774913,0.29906006244683664,-0.00070755753348406,1.530163
12,0.11999999999999998,1.5305301921675105,0.31028207399287067,-0.0006268317774913434,1.530163
13,0.12999999999999998,1.5304886210293887,0.29596262018103164,-0.00036719216751057715,1.530163
14,0.13999999999999999,1.530422116247603,0.2971176108793993,-0.00032562102938871185,1.530163
15,0.15,1.530394454462188,0.2941630765407732,-0.00025911624760310836,1.530163
16,0.16,1.5303606066538828,0.2940772338945471,-0.00023145446218797439,1.530163
17,0.17,1.5303404059128356,0.2927105873023508,-0.0001976066538829091,1.530163
18,0.18000000000000002,1.5303194387252321,0.29225942230142876,-0.00017740591283565976,1.530163
19,0.19000000000000003,1.5303040585097136,0.2913954802841972,-0.0001564387252321886,1.530163
20,0.20000000000000004,1.5302893059299594,0.2908443750873147,-0.00014105850971368739,1.530163
21,0.21000000000000005,1.5302771668296302,0.29016220543642884,-0.00012630592995943601,1.530163
22,0.22000000000000006,1.5302658493282812,0.28959141517032244,-0.00011416682963028002,1.530163
23,0.23000000000000007,1.530255923700749,0.2889812238094294,-0.000102849328281307,1.530163
24,0.24000000000000007,1.5302467017056556,0.2884125146842835,-9.292370074898137e-05,1.530163
25,0.25000000000000006,1.5302383079228576,0.28783352814188673,-8.370170565563662e-05,1.530163
26,0.26000000000000006,1.5302304528044417,0.28727097030599746,-7.53079228577036e-05,1.530163
27,0.2700000000000001,1.5302231306218992,0.28670685156773446,-6.745280444175883e-05,1.530163
28,0.2800000000000001,1.5302162029849304,0.2861497986729393,-6.0130621899245895e-05,1.530163
29,0.2900000000000001,1.5302096330354495,0.28559343662665315,-5.320298493050046e-05,1.530163
30,0.3000000000000001,1.530203343765554,0.2850404356790892,-4.663303544960584e-05,1.530163
31,0.3100000000000001,1.5301972959856873,0.2844884678271221,-4.034376555406283e-05,1.530163
32,0.3200000000000001,1.5301914398697631,0.2839382935981324,-3.429598568738257e-05,1.530163
33,0.3300000000000001,1.5301857405272934,0.2833890314935659,-2.8439869763197123e-05,1.530163
34,0.34000000000000014,1.5301801612080292,0.282840868078244,-2.2740527293452217e-05,1.530163
35,0.35000000000000014,1.53017467141678,0.2822934673510661,-1.7161208029303765e-05,1.530163
36,0.36000000000000015,1.530169240891802,0.2817468753676203,-1.1671416780156818e-05,1.530163
37,0.37000000000000016,1.5301638419515649,0.28120098664233656,-6.2408918020118165e-06,1.530163
38,0.38000000000000017,1.5301584471433083,0.28065584528030313,-8.419515649116249e-07,1.530163
39,0.3900000000000002,1.530165288706562,0.27931506636180886,4.552856691653062e-06,1.530163
40,0.4000000000000002,1.5301704687290163,0.27885446349771636,-2.2887065620480485e-06,1.530163
41,0.4100000000000002,1.5301722636413477,0.27850758781681206,-7.468729016357756e-06,1.530163
42,0.4200000000000002,1.5301672182744535,0.27839008058672005,-9.263641347789786e-06,1.530163
43,0.4300000000000002,1.5301615250841636,0.27788166892526467,-4.218274453515747e-06,1.530163
44,0.4400000000000002,1.53016018377605,0.27704878718068093,1.4749158363525083e-06,1.530163
45,0.45000000000000023,1.530159920161759,0.2764196878424835,2.816223950041774e-06,1.530163
46,0.46000000000000024,1.5301597214420608,0.2758534101800799,3.0798382408825375e-06,1.530163
47,0.47000000000000025,1.5301600052479352,0.27525891401220537,3.2785579391347852e-06,1.530163
48,0.48000000000000026,1.5301599637940628,0.27471500848291047,2.994752064777728e-06,1.530163
49,0.49000000000000027,1.5301594723799508,0.2741788512043708,3.0362059371125127e-06,1.530163
50,0.5000000000000002,1.5301605552488222,0.2735111595626444,3.5276200491818344e-06,1.530163
51,0.5100000000000002,1.5301605944612822,0.27300953175571374,2.4447511777214714e-06,1.530163
52,0.5200000000000002,1.5301584137028008,0.2725853448599106,2.4055387177757126e-06,1.530163
53,0.5300000000000002,1.530163294295344,0.2715619344735391,4.586297199127287e-06,1.530163
54,0.5400000000000003,1.5301643197532384,0.2712326795710894,-2.942953440943086e-07,1.530163
55,0.5500000000000003,1.530157587731055,0.27116333576078794,-1.3197532384712218e-06,1.530163
56,0.5600000000000003,1.5301672795348509,0.26953857473882886,5.412268945015342e-06,1.530163
57,0.5700000000000003,1.5301778738912954,0.2688880990904914,-4.279534850937239e-06,1.530163
58,0.5800000000000003,1.5301901084375202,0.26818688515238476,-1.4873891295508201e-05,1.530163
59,0.5900000000000003,1.5302052255215353,0.26740067416189883,-2.710843752029568e-05,1.530163
60,0.6000000000000003,1.5302253033302542,0.2664726633223704,-4.2225521535321775e-05,1.530163
61,0.6100000000000003,1.5302536882325783,0.26531623673755833,-6.230333025425416e-05,1.530163
62,0.6200000000000003,1.5302953289277355,0.2638204086726975,-9.068823257840641e-05,1.530163
