,t,y,u,e,s
1449,14.489999999999736,1.53829420030015,0.3161731095138552,-0.13857057307353893,1.4
1450,14.499999999999735,1.538018258725249,0.31652093831083566,-0.13829420030015016,1.4
1451,14.509999999999735,1.5377427547447589,0.31686546957705325,-0.1380182587252492,1.4
1452,14.519999999999735,1.5374676947020414,0.3172067273106305,-0.13774275474475894,1.4
1453,14.529999999999735,1.5371930848871467,0.31754473548661066,-0.13746769470204145,1.4
1454,14.539999999999734,1.5369189315360794,0.31787951805444625,-0.13719308488714677,1.4
1455,14.549999999999734,1.5366452408300824,0.31821109893551214,-0.13691893153607948,1.4
1456,14.559999999999734,1.5363720188949361,0.3185395020206426,-0.13664524083008245,1.4
1457,14.569999999999734,1.5360992718002764,0.31886475116769075,-0.13637201889493622,1.4
1458,14.579999999999734,1.5358270055589285,0.31918687019911446,-0.13609927180027648,1.4
1459,14.589999999999733,1.535555226126258,0.3195058828995866,-0.13582700555892857,1.4
1460,14.599999999999733,1.5352839393995399,0.31982181301362983,-0.13555522612625803,1.4
1461,14.609999999999733,1.5350131512173433,0.32013468424327934,-0.13528393939953998,1.4
1462,14.619999999999733,1.5347428673589356,0.320444520245769,-0.13501315121734336,1.4
1463,14.629999999999733,1.5344730935437,0.3207513446312484,-0.1347428673589357,1.4
1464,14.639999999999732,1.5342038354305763,0.3210551809605204,-0.13447309354370018,1.4
1465,14.649999999999732,1.5339350986175122,0.3213560527428149,-0.13420383543057635,1.4
1466,14.659999999999732,1.5336668886409375,0.3216539834335826,-0.1339350986175123,1.4
1467,14.669999999999732,1.5333992109752526,0.321948996432321,-0.13366688864093756,1.4
1468,14.679999999999731,1.5331320710323348,0.3222411150804289,-0.13339921097525265,1.4
1469,14.689999999999731,1.5328654741610637,0.32253036265908785,-0.13313207103233493,1.4
1470,14.699999999999731,1.5325994256468611,0.32281676238717544,-0.13286547416106376,1.4
1471,14.70999999999973,1.5323339307112513,0.32310033741920596,-0.13259942564686122,1.4
1472,14.71999999999973,1.532068994511437,0.3233811108433025,-0.13233393071125144,1.4
1473,14.72999999999973,1.5318046221398927,0.32365910567919887,-0.13206899451143705,1.4
1474,14.73999999999973,1.5315408186239763,0.3239343448762715,-0.13180462213989275,1.4
1475,14.74999999999973,1.5312775889255572,0.3242068513116026,-0.13154081862397637,1.4
1476,14.75999999999973,1.5310149379406635,0.324476647788074,-0.1312775889255573,1.4
1477,14.76999999999973,1.5307528704991438,0.32474375703249436,-0.13101493794066355,1.4
1478,14.77999999999973,1.5304913913643485,0.3250082016937545,-0.13075287049914386,1.4
1479,14.78999999999973,1.530230505232829,0.32527000434101677,-0.13049139136434862,1.4
1480,14.799999999999729,1.5299702167340503,0.3255291874619379,-0.1302305052328292,1.4
1481,14.809999999999729,1.5297105304301255,0.3257857734609185,-0.1299702167340504,1.4
1482,14.819999999999729,1.529451450815565,0.32603978465739264,-0.1297105304301256,1.4
1483,14.829999999999728,1.529192982317043,0.3262912432841439,-0.12945145081556508,1.4
1484,14.839999999999728,1.5289351292931812,0.3265401714856572,-0.12919298231704301,1.4
1485,14.849999999999728,1.5286778960343501,0.326786591316503,-0.1289351292931813,1.4
1486,14.859999999999728,1.5284212867624862,0.32703052473975397,-0.1286778960343502,1.4
1487,14.869999999999727,1.5281653056309275,0.3272719936254358,-0.12842128676248632,1.4
1488,14.879999999999727,1.527909956724264,0.32751101974901153,-0.12816530563092754,1.4
1489,14.889999999999727,1.5276552440582056,0.3277476247898984,-0.12790995672426408,1.4
1490,14.899999999999727,1.5274011715794669,0.32798183033001715,-0.12765524405820572,1.4
1491,14.909999999999727,1.5271477431656693,0.32821365785237755,-0.12740117157946695,1.4
1492,14.919999999999726,1.5268949626252568,0.3284431287396977,-0.12714774316566935,1.4
1493,14.929999999999726,1.5266428336974311,0.3286702642730532,-0.1268949626252569,1.4
1494,14.939999999999726,1.5263913600521013,0.3288950856305642,-0.12664283369743123,1.4
1495,14.949999999999726,1.5261405452898489,0.32911761388611477,-0.1263913600521014,1.4
1496,14.959999999999726,1.5258903929419112,0.3293378700081049,-0.12614054528984897,1.4
1497,14.969999999999725,1.5256409064701772,0.3295558748582387,-0.1258903929419113,1.4
1498,14.979999999999725,1.5253920892672028,0.3297716491903431,-0.12564090647017734,1.4
1499,14.989999999999725,1.5251439446562376,0.3299852136492245,-0.1253920892672029,1.4
1500,14.999999999999725,1.5248964758912702,0.33019658876955454,-0.12514394465623768,1.4
1501,15.009999999999724,1.524649686157088,0.3264406870442723,0.07510352410872989,1.6
1502,15.019999999999724,1.5244035785693502,0.3253415750314875,0.07535031384291213,1.6
