iter,Prob,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,Fobj
11,P01D,0.004238567935283381,0.8034612557761163,0.994924249822539,0.30306006989662226,0.9881285772406583,0.8767962557702644,0.7759912608736472,0.7781126594552026,0.2083493907402335,0.1570774194557641,0.13745421433032218,0.016880687098478245
12,P01E,0.008745504533335391,0.0010220225044205611,0.0034624185541407906,0.6112555942208832,0.7299032425979197,0.1468850363672521,0.8103721257830638,0.20423469213655004,0.9250870280411234,0.3135591007140244,0.824158354425777,0.05726943206925961
13,P01D,0.00158518942560425,0.3209237150012074,0.37189089576524237,0.12826550555520977,0.9143698846548716,0.483548906904405,0.10282371430056822,0.9071965539875748,0.4343907548059039,0.17355473046440756,0.8867262374482907,0.016611220737579115
14,P01E,0.008603292363715926,0.001008633837188307,0.0034317776810273213,0.5545770399572474,0.9048778280057445,0.30371942917391404,0.981618833321896,0.22364266258453935,0.9819759066399434,0.2842639485022922,0.7339378835184438,0.057300954409615586
15,P01D,0.004480815710594149,0.006799475193421577,0.9979459467983753,0.2386948992318722,0.7525562802534447,0.9329424400029847,0.4995068624298522,0.4580247291927375,0.24668000510831406,0.13360551131139564,0.189838033851024,0.016898927997530483
16,P01E,0.008895290093551857,0.0007900105785152091,0.0034999171076154395,0.8968929084808746,0.9529029951086521,0.35886963881301925,0.829197371180163,0.05150431563770219,0.7111188378849211,0.24028955095862486,0.9074266251425638,0.05669395660668578
17,P01D,0.00415813552277635,0.13583742842376353,0.9927614599071954,0.33313615795524243,0.8682017949608374,0.896866723192931,0.5430103511561134,0.5093674936168261,0.3343913895264754,0.278415688036011,0.7495703608266558,0.016864388552939945
18,P01E,0.008830257047546534,0.0007879198622880459,0.003453941058044603,0.6097119647512372,0.8406603660487986,0.36465812992635305,0.730265966261102,0.17665664818559276,0.8059620238234311,0.26373001569175436,0.7671301170280249,0.056703491769689536
19,P01D,0.0035089663408351688,0.9572174356940114,0.8287884994408157,0.023671920440540756,0.9832707567027315,0.8379194595418034,0.7617401952628341,0.5834871781564551,0.3150630476731511,0.09652544383465222,0.20697051468061728,0.016818911261970743
20,P01E,0.008557660476632893,0.0009928470982701158,0.003324031024185114,0.9172447572519635,0.9069862932059969,0.08048841779613848,0.8552925406449394,0.1350961946767173,0.8385361819957664,0.16747002802407107,0.8651923060945819,0.05735222836757436
21,P01D,0.004257595681593949,0.8410496918312851,0.998376879917352,0.047354028735937526,0.873425567368483,0.9917366605537405,0.7509492006798628,0.926999710015674,0.25882805328482017,0.2582677555583508,0.045109017777216154,0.016881901336045904
22,P01E,0.008516389787483307,0.0009941187510843393,0.0032953113117670362,0.40723108431676425,0.7536631319792004,0.2134623373348134,0.9079029218549391,0.2961073351495335,0.8282649039076329,0.07617994025079361,0.2680948829897013,0.057158986590068746
23,P01D,5.205319506572736e-05,0.7597747370825161,0.010447692195253553,0.4471126349150393,0.8873004120686405,0.3923672724432158,0.7115540033457197,0.42002437195347664,0.3053276661691583,0.2085073650624587,0.5644488730729765,0.016293360372603836
24,P01E,0.14742176932084233,0.02753470448098203,0.11192881737441368,0.6880329966057389,0.9105207324671258,0.29653267074423545,0.7984348994137486,0.1447989189587308,0.8715276946101973,0.13187849594509551,0.5708505190679227,0.12153915196884803
25,P01D,0.004842627426091311,0.4520456160039789,0.9994972109864646,0.30692656198117063,0.9058754291188347,0.7951850278236208,0.06100711304436153,0.6058469172447236,0.14235790279939434,0.0952388109231166,0.6027858587920889,0.01696066296682402
26,P01E,0.008736008220799356,0.0010215847591881879,0.003458781873216773,0.6763432242851192,0.9050209163091513,0.16907209919853072,0.7401649569537373,0.24464515535153158,0.6821715385775848,0.29361698761562194,0.9403009625546204,0.057247307949653055
27,P01D,9.178051591007465e-05,0.2689208783106731,0.02264137136342865,0.9301706107827573,0.8059444091145769,0.7908300426434082,0.2753940000311898,0.5937992601615452,0.7147855034333372,0.1923114925334326,0.2710457365704084,0.016305914910492735
28,P01E,0.10999263153797059,0.01667279322601272,0.07048407412034738,0.9033937934390205,0.8571240994844964,0.24747293332256384,0.8311727878900469,0.24198161196732007,0.6041161587958316,0.10186764733813483,0.4440397097136065,0.11399423320313475
29,P01D,6.196552008005101e-05,0.7985368345813046,0.014970591770549,0.37780309670882833,0.813513579303653,0.02901874481343586,0.021122456868406546,0.692697870832355,0.13167996551926747,0.14432322080689447,0.648525685594675,0.01628818044559291
30,P01E,0.13661277000562852,0.041125828720257426,0.5208587921280571,0.6677353171014724,0.9220741159601986,0.9571705764918965,0.832816597519292,0.04481002337013602,0.5358027803646479,0.45929217601239,0.8799922702510012,0.07141995506191356
31,P01D,0.003091022344643029,0.5330949413972587,0.6940473878868414,0.5880580094637662,0.7491494162867713,0.7018275409959549,0.48501326095629793,0.45556262855654794,0.007249102307333895,0.03396410909665566,0.7916466180233619,0.01679443043748592
32,P01E,0.12883772285629985,0.03743355947827322,0.47090535698077685,0.742849327261863,0.8772188692455156,0.4510892454320378,0.8643372740929571,0.19151514033579756,0.15157344848270357,0.4087848765458724,0.7670345198223519,0.07126703408160757
33,P01D,0.004074434810644108,0.10276475999572515,0.9948449258147785,0.41404796360998813,0.9239377323846887,0.6018179741917835,0.882719259319612,0.7222671836911309,0.2531101677885069,0.20552056971617444,0.8631573733614887,0.016854077508663797
34,P01E,0.030097944734401222,0.002013507071988542,0.013082226511979805,0.4843653636320508,0.6830725640384774,0.11105680685293179,0.8218130949360527,0.009033635245747546,0.7794130543454346,0.1079449953355746,0.8167176705010604,0.08038273370447954
35,P01D,0.00410444644386398,0.6820665481975554,0.9972921704858779,0.6165873144143905,0.8924754705882705,0.7700517045323256,0.7181370187559784,0.6623122230193639,0.4404776564286612,0.09046271762616584,0.44221256893078087,0.01685853720868332
36,P01E,0.15448762616416095,0.027803537836407873,0.11812633131040376,0.7071891535544539,0.8519791532312975,0.9705410162436358,0.820547106609394,0.12107353320473395,0.36357268219477173,0.023748215279438635,0.36917895642826193,0.12324998856396019
37,P01D,5.400128828690591e-05,0.13912943711990133,0.011660434611531809,0.28493196430947365,0.8676217679073512,0.18312842207670318,0.3031209505661018,0.3785827477366184,0.34810806892030777,0.14898789042960364,0.4213446859940718,0.016290521111822037
38,P01E,0.06788273971223424,0.008917670659502466,0.1156520304778622,0.2199987149989482,0.8151457762347382,0.7021441660953031,0.7803116132507955,0.03632323968548484,0.5847858386338963,0.3530245241135533,0.8855242477216385,0.07285813908393894
39,P01D,0.004004155198261611,0.6542924619012211,0.9709471803977163,0.591167861756072,0.6877643835509323,0.08527284105159819,0.3566455006143665,0.3353023268788125,0.2216272079308822,0.19159895028314122,0.8722051118827594,0.01684707844282489
40,P01E,0.15842422459445882,0.0561437476718766,0.7068512570890588,0.8518076170420157,0.9151898763440647,0.8909065425941263,0.6572340441906876,0.1803121256773596,0.5135574852313961,0.37999932613963955,0.8328974235247835,0.07143673339891632
41,P01D,0.003816056911042154,0.6848947492067444,0.926585411880783,0.17345312832477497,0.8277184140694536,0.7432907586848065,0.867989027119544,0.2949257920645062,0.4334838837745515,0.21446317873766868,0.6808455863425054,0.01683710881307604
42,P01E,0.06669435659235681,0.009936860237206208,0.12687383726608067,0.9444762567891913,0.997426449403669,0.41485767159703507,0.8770916912086975,0.26601739063747043,0.11715464509366658,0.477524075507578,0.816446015553912,0.07057841902984796
43,P01D,0.003950185452366887,0.720514687617031,0.9640335439938845,0.570217236622707,0.7437263044308301,0.3169703907978398,0.812643756819968,0.23565067604654444,0.3893448110833154,0.24282948595111756,0.6196778048133558,0.016849195140072167
44,P01E,0.02568273736055779,0.0018220716700212563,0.011427406680309563,0.1702808526127033,0.8951479136828444,0.21752034157615335,0.7737017263548052,0.06133297120675972,0.929187892638705,0.21198229514494155,0.819077013151773,0.07746140022848412
45,P01D,0.0025200690457933828,0.19515454016800804,0.5996215537884372,0.9468092714127134,0.9416630384184224,0.26969988364974007,0.4609674944154767,0.3426812197100777,0.1935391200022639,0.2709579874431953,0.09143557414942038,0.0167240261453511
46,P01E,0.03207933112372933,0.0022151851038839784,0.01468544117732482,0.7332527517884087,0.8749866347419666,0.24366853328490856,0.9483812914658563,0.1240392352881853,0.9215804769849834,0.26313699240928323,0.8276125614001046,0.08235195407522677
47,P01D,0.004069934855450711,0.8153964626235463,0.9997721794374347,0.30214760243551053,0.7650993127229039,0.702632325878812,0.4509212928662837,0.6967255499281166,0.17269378674642816,0.21374897431057355,0.9511504323096994,0.016853908380281817
48,P01E,0.008607306154753611,0.000755747598355988,0.0033722692202409607,0.9908014181466474,0.9582430340014851,0.6014186561047719,0.8704420702414662,0.02925201293756163,0.9830125149254838,0.026054865833100575,0.8033290154805472,0.056705183944262355
49,P01D,0.004136765928723321,0.3255580221405766,0.9856335610709035,0.22730183892755323,0.93746745596693,0.8637667821961121,0.9591272677810708,0.4642197538863919,0.14657760949164367,0.0741104244454307,0.31818943609988853,0.016864340763369796
50,P01E,0.008646955044127144,0.0010110066680657647,0.0034008995435360297,0.6388843851157746,0.8036074629219423,0.1942209013713284,0.8077818585497906,0.2024525765096511,0.9016176982524975,0.21641247428121188,0.8894609389440734,0.0572649533334562
51,P01D,2.1656963028424716e-05,0.26112015961498025,0.005229394789815962,0.7853651339775278,0.9025533915804832,0.5623063719204754,0.3229128103616017,0.39835033814781695,0.5745737941589721,0.06909336300284578,0.5884801808362126,0.016264441804410428
52,P01E,0.008747684369970662,0.0007847347930603662,0.003396835379817706,0.5014338130976586,0.972232799082503,0.4252424799647564,0.841927270003251,0.16831591736529655,0.864174110536111,0.28594068365113623,0.7809204439934143,0.05673242580703946
53,P01D,0.0042443900393969,0.7127598989761161,0.9584586644018431,0.6323154993637676,0.8066723638920497,0.48499997531035366,0.2440105739102286,0.8351265665919867,0.3582734597059178,0.271794230165051,0.6855683633640514,0.016886593601783125
54,P01E,0.008617692453621355,0.000996991520753985,0.003372191981338199,0.44413221658575797,0.7309904018353256,0.06979652574757371,0.8521875447242169,0.26403418265770207,0.6993853148311442,0.06976312115429274,0.7495563921043529,0.05730178533244167
55,P01D,0.004006115944567299,0.25834321469276417,0.9900828644471593,0.5639015990812751,0.7864508778824968,0.7200326292581453,0.30162140856845576,0.02173748358639877,0.3459201237894066,0.03795335977929521,0.09120860344057508,0.01683678700395488
56,P01E,0.008386432810561959,0.000981707090281087,0.0032075800467602734,0.8961891799020434,0.79660648352696,0.202299056147901,0.8863206836000679,0.2509908352348265,0.7851549787961427,0.2753166192064177,0.26503958219863505,0.05707181537255512
57,P01D,1.7989055266975875e-05,0.8210447049076532,0.004398592343353505,0.6198251009405089,0.7977449492126425,0.8159541103179033,0.4379511568543891,0.4797216334399344,0.13528292450522178,0.2265961945718648,0.248206763175996,0.016266502818589223
58,P01E,0.013707476263533133,0.000845278162410814,0.005545955004605543,0.300328376001347,0.8441227233180748,0.6194907035199758,0.9258607336951403,0.2578801232540411,0.8747614807101318,0.30536354976782104,0.8620395142663897,0.06209439590474031
59,P01D,0.0034668895631247087,0.00937725962251118,0.8149936617695663,0.31616704068067714,0.8336211009864625,0.6731217340658847,0.9169986612337497,0.7595053518324806,0.5054678225765474,0.17531954048880316,0.9418404408951555,0.01679751920976546
60,P01E,0.008424070739505317,0.0009849075589464197,0.0033171387732611034,0.6022212198125791,0.8149519506899492,0.2977553251733885,0.8691031198846295,0.31108142835233066,0.9313769086241515,0.22029981719166808,0.8740485146601773,0.057292713730787675
61,P01D,2.1084612870828994e-05,0.20819663054036253,0.005194017509499756,0.42350117611135196,0.7375248264419201,0.46677257042558956,0.8892842194799987,0.9038216575714868,0.16624649333316038,0.17038741996839718,0.5399360730509155,0.016265391661094544
62,P01E,0.10404656886567565,0.024206440915510136,0.30387520017405656,0.8744421115373449,0.7246210694042164,0.7129661360891685,0.9599220017451786,0.14477470253141367,0.6321399718068637,0.44243303190049743,0.19129782462685646,0.07106997828826815
63,P01D,0.005093946878696985,0.37548689005450286,0.9955403919175703,0.12613783262208042,0.9471325978607482,0.9476501655936925,0.12879547680591824,0.5657381456946303,0.2615319386836795,0.23080068442005774,0.46904991473130386,0.01700270977603546
64,P01E,0.011414176543328772,0.0009717617313379188,0.004752880725802719,0.6052530578579673,0.7450652900326471,0.27850522715495346,0.9489684824498761,0.08190786594875231,0.7206295024694261,0.2900328018855883,0.9309696023924657,0.06023053529095467
65,P01D,8.987875380325026e-05,0.12160309326655883,0.02158607540141142,0.1218355486800134,0.6896481246029336,0.7378460838884799,0.1712975382619755,0.8102377465981556,0.17048659022766655,0.13805142967360534,0.3681045436091996,0.016307714652255948
66,P01E,0.10587219874932756,0.024905888222491814,0.31507078480276657,0.7414379669313926,0.8357271666034888,0.9352352689659331,0.7949938189244192,0.17667594866847097,0.43848227036845827,0.3569393793506309,0.6590954220354022,0.07115461567575512
67,P01D,0.004001993187283006,0.325980025106376,0.9918127571577755,0.5943189751254736,0.9033180273401069,0.8461084203332194,0.29484777233750137,0.19250050271640706,0.19913596692277655,0.09720935802269928,0.6461467061735322,0.016832264600323478
68,P01E,0.00862219405291496,0.0007502163103384575,0.003287961803837291,0.9604452452458212,0.8195684770654545,0.4104939653020221,0.9712841318548351,0.2541570344424102,0.879147673002551,0.08410660391915432,0.8243679268475435,0.056777790434402675
69,P01D,0.004579736329755599,0.3953103769998434,0.983697917588646,0.22141976679223865,0.996980035901539,0.8098944503507703,0.8298583630428058,0.9700524694407835,0.13817045258140243,0.20388183967098228,0.35119965448296814,0.016942349244123987
70,P01E,0.008457538368743684,0.0009743393979274809,0.0032515208870070138,0.695592145776473,0.7953909776543033,0.19645412737385515,0.6970910902614029,0.24213385966619286,0.8088013729162848,0.27697346421029095,0.13919440908792952,0.05706821359358254
71,P01D,0.004083763358860456,0.8072844780624889,0.9945468523226937,0.4209461352111178,0.7306595611465057,0.8792700312413162,0.3966198426477061,0.7731006387364787,0.5781565187492795,0.08400781911360138,0.21001648648027862,0.01685000678463985
72,P01E,0.03128167694366872,0.0029809824611922698,0.012881744650711523,0.5130574529726448,0.842737116655272,0.002911444421425326,0.8826892416811614,0.2612296241776068,0.8031622508675669,0.027702335500026154,0.7903132304218076,0.08434438229067616
73,P01D,0.003029801241714507,0.15793888460688774,0.7258208327557858,0.24192621453222335,0.8678776286451806,0.7068466525247837,0.6717254822821094,0.8900410843353976,0.34371703806859283,0.1973499885353228,0.8564389630542316,0.01677041582496309
74,P01E,0.008897934911824636,0.0007908864721525689,0.003502609617085533,0.5554306124101859,0.7869520799612224,0.35485373396221087,0.9205855676166759,0.17776968839143717,0.7940712793677136,0.16596256776564702,0.771337471877367,0.056689890452538964
75,P01D,0.0040461893620670625,0.970039723878199,0.9851206458935579,0.8436234219950524,0.7921460210605251,0.8601266971491603,0.7662645058942548,0.563360156833945,0.918436005966992,0.1935347104521755,0.9968862211930282,0.016848307661991302
76,P01E,0.179981438572192,0.07293496040549924,0.911359878717565,0.711103222199374,0.7998339362879412,0.7061770152166862,0.9497280738566691,0.058071495221435704,0.46064154072201213,0.45166261591543744,0.1752819165741284,0.071398627625612
77,P01D,5.393564075194584e-05,0.4056675237339916,0.011645242667550293,0.22851521825593366,0.9298483160142595,0.6170761434973555,0.4331667091893994,0.6737475159421185,0.13087561959239113,0.03732774533152561,0.31627117126198734,0.016291200132394726
78,P01E,0.1383716835566855,0.04300184664689812,0.5407182168955403,0.7271303439740896,0.7029004761117283,0.82178793425834,0.9296382587224963,0.09576185452904025,0.31958316953968235,0.4718035432828058,0.9086156092332425,0.07130870473649767
79,P01D,0.0044313966693251775,0.4730585174753377,0.9866285674901665,0.3457191461649271,0.7638107196015993,0.773824465699949,0.1788103418903271,0.6341645501177009,0.2710065260001585,0.1684632307686929,0.35904433541838476,0.01689596618029398
80,P01E,0.17999948900091356,0.0724437414158138,0.9111557086744873,0.7749938728486608,0.8097158017796688,0.8167788365248377,0.5001515350369666,0.32722357629284016,0.4582029078703984,0.6600928812741657,0.9403838299759725,0.07143004972799283
81,P01D,0.003928830556519278,0.8615393565683019,0.9430654706204102,0.31634540876645656,0.9851917170856237,0.8284438943452443,0.9629147948341574,0.6172219685317584,0.07117231661085627,0.09983988897448172,0.6955642849992179,0.016845522918525858
82,P01E,0.033388872652704044,0.002313547349764033,0.015006305442862036,0.43493456936364716,0.7369266308717098,0.14076038989858508,0.7320590822994701,0.17601838959189148,0.6959060937191444,0.13997353372692212,0.9496753221490171,0.08307724289546801
83,P01D,4.954795472529664e-05,0.2611795825206699,0.00939906087792073,0.899983433264556,0.8865562103944908,0.6727764258161776,0.24108403559117808,0.22196596964754198,0.17969160487276176,0.1404021403165011,0.21637361934595434,0.016296214290277028
84,P01E,0.009333149866455651,0.0034911599965685314,0.0033001350899138854,0.6387696106124443,0.7676811001420266,0.1868646538770745,0.7776491610246616,0.210999779822644,0.7534011454205995,0.16646536645329246,0.5605590754359506,0.062441071396226504
85,P01D,2.4650147252780515e-05,0.0067410666286290555,0.0048914770029517985,0.6543449765497616,0.8887363669261834,0.716152889642202,0.6092952538524149,0.22677027263927477,0.4754651193722672,0.30425511925736015,0.7528067431569718,0.016274914014255435
86,P01E,0.009500152408403477,0.0010317563107000317,0.0037330973169655006,0.17339588431526945,0.9492411171744597,0.28786995507237567,0.7828422660813064,0.14851694400677806,0.8088727483170908,0.3179527654992016,0.6662142685746139,0.05868567776452973
87,P01D,0.004217828067772388,0.7417571555690663,0.9998611170297828,0.4394024553425805,0.7316181534520401,0.8768075762073303,0.1887249000319145,0.6746136379552885,0.3194080920750968,0.07868072834649212,0.15891631725387767,0.016863990133787577
88,P01E,0.040077593934125896,0.00282943480661977,0.018293603660538282,0.9087005355020065,0.9364764285975999,0.06994243775346934,0.9372375801126562,0.250201209197791,0.8663832760098485,0.04413235921066204,0.7432431575049634,0.08713962421197742
89,P01D,0.003730963138322889,0.7692199306443425,0.8936385703087503,0.33687251660415213,0.8206643104200166,0.9452455573475258,0.2615628505209602,0.9972738532432044,0.5989125164819423,0.13892702867166656,0.4852397962079871,0.016831425282183256
90,P01E,0.013812238542317397,0.0008637843678944015,0.00565230368355784,0.20035335736013463,0.7646848673178022,0.5258398732726044,0.7373217902304368,0.3015484370537626,0.7894426869855494,0.1805638967920882,0.8485171835322616,0.06228206596035706
91,P01D,0.00021136524154387229,0.32608739311188933,0.04155749542864759,0.061916581444639456,0.9116515703155361,0.718345826157379,0.3731592830392118,0.6801190119175318,0.20796195036956933,0.14314176154020397,0.4039021115228825,0.016373151820692315
92,P01E,0.17930079863475068,0.0726075613958111,0.9065985747238708,0.7569442851307279,0.7726387686037253,0.7997717184769697,0.8669367660272324,0.09010248463844917,0.5102795666391056,0.5814700766238885,0.047335516773468644,0.0714185566927109
93,P01D,0.004095971468302635,0.5056820088841296,0.9996144975428076,0.22297259240991366,0.867761664569495,0.7032963308535856,0.6041844668069555,0.7400665300777913,0.028463695182961282,0.30138395138324425,0.7257450390625292,0.016856995826812857
94,P01E,0.179470276417187,0.07199776960584667,0.9053260147528988,0.7142424789360774,0.8681362631746219,0.9022818610128377,0.8268964543464931,0.10539384175660432,0.6627091025676388,0.5824931072572168,0.6195230488428156,0.07145632445943727
95,P01D,6.282032020664478e-05,0.696325488426753,0.014699760883270513,0.21947450985709177,0.9483418192639217,0.6372913066326764,0.47787051451969914,0.37124121076857064,0.07023443207414422,0.22780781002953832,0.1616833207240794,0.016290047397955927
96,P01E,0.00868752359838346,0.0010066813623431292,0.0034215602319010536,0.4649974825841414,0.8225885056719016,0.13298213036517634,0.6955083177087286,0.14418054235823613,0.7810069374464653,0.09542273767810819,0.19341793777183758,0.057254718992480955
97,P01D,0.004016212070267668,0.6245757991005513,0.9739582556127535,0.9689778908950233,0.7776966785182391,0.9487488930642096,0.5124804200147188,0.569912298325357,0.18373774538763227,0.15320833557291738,0.5453731571707099,0.01684743832562043
98,P01E,0.009840875952649382,0.00038433956829918184,0.002552955408836273,0.504288409062678,0.749647558529865,0.8463427774961809,0.4386598479654731,0.23356228886524547,0.9038469752966227,0.26803243355356665,0.7743025185128507,0.06840326670601096
99,P01D,0.0030821526511773103,0.9356933583909417,0.7350024966413673,0.335660659166837,0.7627388130926556,0.8740074333152799,0.11092736089850141,0.10721076166449217,0.08687854554587607,0.08419863561773552,0.1975993967001453,0.01677923387281472
100,P01E,0.04452050616170734,0.003221157628845764,0.02162878352225399,0.39683674278217096,0.8030213556156109,0.14450310167944194,0.7595090106672817,0.22211953671078388,0.7348064685783754,0.023488367845319196,0.7643051686309792,0.09007419757568196
101,P01D,5.425470926567972e-05,0.49770357328907333,0.011761497808264422,0.37208415590669586,0.764994938307312,0.7808613782237813,0.25080546691437267,0.8438982014413393,0.29298080359963813,0.19087163664362347,0.8767361564616695,0.016290274622797307
102,P01E,0.008776876124304393,0.0018226384706152233,0.0034533874497542647,0.5247894121642572,0.9462925117267448,0.19618266126803513,0.8715411494829441,0.2937918399545837,0.9887593840219654,0.07355931911774004,0.7579971435304429,0.0597219232788233
103,P01D,0.003594952651218807,0.40986694407692215,0.8539648600580845,0.448749191849517,0.7484026976665963,0.6716238026875163,0.8240997241917621,0.5021085552288292,0.1028930555173899,0.03477393489652535,0.8446507987836251,0.016824395110257753
104,P01E,0.0394898244912685,0.0034407581428139646,0.018552433880743888,0.6203344625352861,0.9838313177868798,0.06474050166089937,0.6729810692114042,0.2678454458908552,0.9415579110048757,0.24528191171328428,0.7167652980691902,0.08824626494971059
105,P01D,2.3010542486290852e-05,0.9943227293750234,0.005208936337527408,0.43114832313820095,0.9504411559562664,0.39824092295986885,0.3553306238213336,0.4066751872960742,0.426216089695805,0.0636936384779011,0.7172996451266201,0.016267360392239708
106,P01E,0.022494814975466196,0.0030726990015475337,0.00834980106261268,0.6293198119036747,0.7167538050493063,0.06364386762345636,0.4856204101840875,0.21674036906651176,0.7759309800541715,0.05529637500421561,0.8050869439703991,0.08261440089063729
107,P01D,0.004645490708154927,0.5751218654183076,0.9827814518207163,0.5524269679787684,0.7249281455645091,0.9625819761945041,0.25462924741982745,0.7346593180129388,0.11449517735449496,0.19304093737140762,0.12204570820230837,0.016939022118588734
108,P01E,0.009786574148591725,0.0012778787881418253,0.003774188196475585,0.7568689381617925,0.8980010338624352,0.032136690309756744,0.7559446766758992,0.10584857856830483,0.8085922587887486,0.13580320978975402,0.76604011381124,0.05976782933072339
109,P01D,0.004958121113126649,0.45215116535731203,0.9986809669589312,0.49852238655694087,0.7973613961351205,0.8858375188789273,0.05697450755706938,0.5001798923135645,0.12446516306425864,0.18732583501377223,0.39465741436830876,0.016982477848249734
110,P01E,0.01932951609080645,0.0014000474871477455,0.00802260531980189,0.1778709077575797,0.8025700972498151,0.05409745826247947,0.8672180731419852,0.2319234059804653,0.8547053616442926,0.04833019329665074,0.9304747101921635,0.06969497435706529
111,P01D,1.4335793081617403e-05,0.23775219103887477,0.002771967426342681,0.7414535081185947,0.8903581365371961,0.7927486898679681,0.56440297977043,0.6270869923910596,0.2573154031704079,0.22461625532608376,0.9881093527434059,0.016269096329871675
112,P01E,0.008746259159587709,0.0007913627037663854,0.0034981591115560724,0.7197814932624643,0.9883470430431589,0.5845759975026483,0.7934758920977691,0.1405978969744282,0.7908494067295414,0.10731669164904518,0.7127657403105925,0.05672544855290998
113,P01D,0.00427969600959004,0.21185641209394956,0.999462246539077,0.5846756773903056,0.832855423518906,0.9241807590865794,0.7634267623004284,0.9731755531145833,0.2847701817766146,0.2933073238691519,0.4277239557232171,0.016888773947597597
114,P01E,0.09261080148757159,0.019041514282441267,0.2415698197836246,0.829681497400973,0.9556055058811088,0.8908001391858602,0.7739872572561128,0.08705362155957369,0.6245417620426049,0.5472166525632677,0.6027012221573134,0.07097938053011296
115,P01D,5.598989227056031e-05,0.22050537955064756,0.012811837732376999,0.424966297881743,0.6774120649938304,0.9065736454922085,0.1088607524369353,0.68736624531476,0.15934893495765323,0.2996409948571688,0.38986179008913,0.01628923960523689
116,P01E,0.00882864667194775,0.0007874287466929255,0.0034529865666582896,0.5367509263759266,0.9501300546190679,0.5957078972889316,0.8638570174306612,0.21862150680565523,0.8984324513770369,0.07595737191205948,0.9049638516611693,0.05670222488154842
117,P01D,0.004164248030111232,0.1791269784629977,0.997775778381547,0.009360519805023226,0.9615707935374167,0.8782146749062341,0.643147997645315,0.5579086247942152,0.14682171652420622,0.309082421939481,0.5986942585919708,0.01686372368886349
118,P01E,0.1631194424371141,0.06035704483276671,0.7535610669481243,0.9225650232171179,0.8411609878918742,0.770762556444454,0.8652578138996629,0.15635746657260446,0.5947691521426497,0.5125000863997873,0.09134943630536055,0.07132434460786725
119,P01D,5.190681694334994e-05,0.8251627881813226,0.010697637904742343,0.2756812042137485,0.9267007661315583,0.8347659641730442,0.49992247061322004,0.21796307736684256,0.2258435601030149,0.07074899539423546,0.7008975686241662,0.01629246093235172
120,P01E,0.010961031385598757,0.0010061486183708828,0.00448883888362968,0.5916796974107492,0.906599452609731,0.11443581480140153,0.8905712067099794,0.1601009027427576,0.7888801336144713,0.10872550297622373,0.9246529090671595,0.059443193240833844
121,P01D,0.0046142979089965255,0.880594529539197,0.9984868833430707,0.31538745883587793,0.9043889986517073,0.8635135535274017,0.3193805399413533,0.4785720232767692,0.26865528636935543,0.20889912240864839,0.7718315008126708,0.016933860462239835
