iter,Prob,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,Fobj
46,Q01CB,0.06051905131375153,0.004656211527355984,0.9428966213712984,0.05093545659484158,0.5365476083486524,0.023716716808738648,0.12584601723136513,0.5840532022787182,0.208563509918303,0.003002793301479288,0.056895312946059456,0.04337172786777474,0.8648504478072396,0.39917067879623463,0.7447200279541699,0.889700044957806,0.8649561365156845,0.49908396331514104,0.46216335845214196,7.28905525074654
47,Q01D,0.005059349399683659,0.19656942855926052,0.9998971153767175,0.8866228084932246,0.21184354999175076,2.565962211859889e-08,0.00019199048888431387,0.12484042295474782,0.47045331059826195,0.8853138182994162,0.5216431519491995,0.9499256789976879,0.42863475689260955,0.736050457680157,0.1423985146158107,0.9337700045981123,0.9842923193270723,0.3045987765282707,0.41815898955129455,0.01699937557512929
48,Q01E,0.1059480025528945,0.16389291353621777,0.6601792905844106,0.0115432760006304,0.3155981589874347,3.6271020900855407e-06,0.20134031741500513,0.25550773143606575,0.5986284281852017,0.0007308494872187913,0.826686356550943,0.9226670896323568,0.6047934741613744,0.11611206364721313,0.46901996896936327,0.06449304308043145,0.0030491333362025045,0.3284418730120828,0.36680913762197387,0.054607825796951406
49,Q01A,0.004052909789525002,0.014955416989691883,0.924721352431248,0.13502620582016503,0.4204152120685375,0.00011880529101799698,0.05798681536424136,0.9596924503779688,0.49360116764693623,0.005953770189826237,0.40944095387960855,0.9845646216021504,0.45277136625276126,0.699352782717886,0.6509264585782513,0.7039587585328684,0.6604274037399422,0.6219599691263928,0.476680287251519,0.0013138135423453807
50,Q01B,0.007814199691202957,0.0030620779245848833,0.9898824293748352,0.16861772366828198,0.24344556392867406,0.023118339604209615,0.3248767986296405,0.5983150054730613,0.6743801479209628,0.35368573400404923,0.4909299859515009,0.47518083921802434,0.5439083849849008,0.9970592378465685,0.38934211119569295,0.7317426117778986,0.8839410518058385,0.8228629900226729,0.18310923425932513,6.178431398244251
51,Q01CA,0.14813102400757322,0.04645853844704079,0.0956426694570513,0.005020053911504285,0.5066714728603363,5.028303179339602e-05,0.13554486203189603,0.7510637960170146,0.2257643012994331,0.000115417641245352,0.0298362352880842,0.4773816882697668,0.9924415238099091,0.018777440076507907,0.4917450452347212,0.017553026027785433,0.9095306047756173,0.9949350275389477,0.3937417698436318,0.04238459883570842
52,Q01CB,0.07682077783146288,0.003960261125140155,0.8765276894852165,0.4749723596118842,0.45246548302022493,0.00632044421368776,0.038378278492312796,0.15280532784393325,0.8076341085723764,0.12451155388404687,0.3171254988175545,0.8995938526420668,0.5682940083863286,0.9647746473381431,0.9216810857753033,0.9479513319701891,0.9690703036691091,0.594124277182339,0.30668935780137513,6.7668727656420975
53,Q01D,0.005147547600750731,0.19462049632839815,0.9987076146365635,0.44092755436645037,0.5722904156025235,9.567537447632634e-06,0.0004989935727729145,0.37541343819193906,0.24604940926432117,0.4011847766264556,0.41522119985617123,0.020124112747819094,0.5971453188554063,0.8393625976521619,0.6221428596600627,0.97340758148964,0.7628303456138898,0.2646519893238925,0.19367773886908365,0.017008717624365417
54,Q01E,0.11056975040659447,0.16389532169523546,0.6765901785591474,0.2889627519240834,0.7825724471309544,2.710165606164091e-06,0.15437945791698654,0.7082514042636603,0.9285672322785581,0.0008905024642232739,0.9680771279596738,0.8965525320302322,0.15516757002999998,0.6881173082830127,0.5253892600080856,0.06284000068512424,0.0003099553809187245,0.07870698302713008,0.5971547823165211,0.05497177827914467
55,Q01A,0.013101484148813757,0.019795351906081816,0.9446609165044388,0.0416647178066307,0.00420252551634253,5.347715405327306e-06,0.006471159537197706,0.8967263977743514,0.6324454861391979,0.015709703645553744,0.018864941822973817,0.9567355645258713,0.5934839577717934,0.600186180955276,0.4169245702644297,0.20662139804613824,0.42602946033769606,0.685671416962594,0.7674601865143957,0.0024147712813500062
56,Q01B,0.09547804766797066,0.005580711427198612,0.9038617492368053,0.09732904954830751,0.3103932036426546,0.003102639176554376,0.11735725930724362,0.1187897493585124,0.31530492693379963,0.09827933196508032,0.5294457010944849,0.7224935986580256,0.07721345383731797,0.8886451766792433,0.8816082706251728,0.9602174720719072,0.7131759718159165,0.901363194511825,0.791434458185879,6.613158241121476
57,Q01CA,0.11324153829213238,0.04805802305539248,0.049884119758849724,0.005008333554825226,0.30838505574414915,2.06684722705015e-05,0.0024070015676385436,0.05433704422634797,0.34798790028738386,0.00024020294568226146,0.007987936113455716,0.9974412487849411,0.5536005737835408,0.01981036079611488,0.48365631725527214,0.027087958562866166,0.8703695858392937,0.9595143891659611,0.7414167160624341,0.04336809880746131
58,Q01CB,0.0948585450649879,0.003984508957846188,0.7568387460191172,0.1325626863821288,0.4711550178572751,0.028108412730171492,0.6063860926082334,0.7431288794905058,0.103585937074619,0.1957354544803085,0.16443681644769087,0.401425300958673,0.4795082014761166,0.8932863210285014,0.8069649987009708,0.9270297864772205,0.6800124353592468,0.8695771600148747,0.6868517565412753,7.563030267132422
59,Q01D,0.005092623718561396,0.08271468108366493,0.9978143443338104,0.9174224138754343,0.6203838103902114,1.2951226377121088e-05,0.0010480572082008264,0.11884238818317097,0.5890016148051492,0.26781391067137383,0.22819816882922406,0.016477624871021834,0.6588063043447239,0.5784410196722753,0.07499767042048112,0.9350667998137798,0.8901078424898933,0.4064198697347039,0.1027414593802278,0.01700309781179816
60,Q01E,0.10441404468562417,0.21074072442755593,0.9838765483721328,0.04615261492658482,0.49838092981454496,1.124567409731819e-06,0.4895077000609007,0.2348114079400346,0.4435257200254902,0.033608797217935915,0.9668149579140706,0.8074759815675894,0.8254778696429603,0.46917299477272634,0.8061554175293006,0.052371055523357773,0.004379528608506741,0.23033626633608606,0.5402993717936402,0.053162524647527416
61,Q01A,0.0036893338444245046,0.012790103156327202,0.9740778895964732,0.15604470414083305,0.5129477149479855,2.5881193665064503e-07,0.056695038481161725,0.9817438019592655,0.4297709704747169,0.001638992968253579,0.04237244780984939,0.9102446096097456,0.7416196759729514,0.3693346979330562,0.4649023240620923,0.9628282246396229,0.46218843992533243,0.633459373739726,0.48850133867633194,0.0012347477403705665
62,Q01B,0.08158595421974535,0.0027796443520619707,0.9423549079616191,0.28699718853811096,0.39662261569075874,0.012163692509035666,0.02687443831502779,0.006899065520013695,0.7065178400693132,0.02935773761381491,0.367458157153277,0.35466515862305886,0.07554476660132466,0.9983025434172612,0.6287040798375783,0.8643956855025376,0.39002850123558236,0.8069475707544644,0.39089048222241396,6.195563448322408
63,Q01CA,0.09276131892093485,0.03200142895243736,0.04289047467890494,0.00929176509035197,0.18715908979580334,0.002580353503218853,0.013201285769614612,0.42593563056929734,0.23841000780160768,0.00013862113729368582,0.008897034364527538,0.8642445637751299,0.9105219419079666,0.18583456685962801,0.5384091744140478,0.01975763659501768,0.9889810173668737,0.9544186577198466,0.9078648478913263,0.04153500647896589
64,Q01CB,0.11788411147108495,0.0064339474565103935,0.9720223762894848,0.2801761996357105,0.4162667819325969,0.00660576387612113,0.2893373768443279,0.2516873409164859,0.350534731891927,0.00042506566361898146,0.3216578785218182,0.3432107296768231,0.6337065916246805,0.6172446502597781,0.6053799868650759,0.9698279693209833,0.5032132665479914,0.7017077065464721,0.40594672338266025,7.393061513272525
65,Q01D,0.0050746498658749695,0.35411142706429866,0.9990872311791443,0.4887954879279392,0.2536513895616185,7.053594576047307e-06,0.00738183605742454,0.49946779084734705,0.7567244867955051,0.7351543762962781,0.6264072094743455,0.0009234659081086977,0.21789501792212235,0.33824725057137717,0.21796598754477708,0.9700138701287605,0.9541831117380587,0.4794167627420918,0.6724528433768321,0.017002104458528774
66,Q01E,0.10259885432275787,0.11094934153471031,0.697027876992037,0.04413502025059447,0.6321898548934732,2.474045722790188e-06,0.06267617569052923,0.33828000642237227,0.7388765895321141,0.00013330931938325635,0.44185445917740396,0.8337885109540537,0.5902837957273988,0.043094930372951895,0.21464520151739555,0.05828561824089742,0.004918493631452376,0.01846255180726261,0.3322989360843649,0.05522255375344759
67,Q01A,0.004040517905117225,0.01353728378272168,0.9778644443488781,0.07969861557213484,0.5711002899247258,9.274461553555085e-05,0.045419080117631176,0.9411337136158948,0.24264137309543155,0.011448680226596545,0.03417447602074121,0.9734116376156576,0.6157005242481943,0.09509394027198317,0.6037749884548501,0.9207829264307756,0.3148895524492022,0.6366004121330018,0.36805882862655637,0.0012961794657444894
68,Q01B,0.9234279522212723,0.14550110211338302,0.4452589130696221,0.2189341057388465,0.20962273764051476,0.019209332844276315,0.09525794708898613,0.9599200269374688,0.6445815245743424,0.08970247505383379,0.7902848621081603,0.4533047516027468,0.2128097320983387,0.12975761564730548,0.5055190562858862,0.47171333833487405,0.992335142545493,0.5173876201667464,0.29803619335217174,7.976244856488295
69,Q01CA,0.09341359807232008,0.030269955225647443,0.030476992864141676,0.0022631102333203236,0.04745662877204409,1.1307544642729512e-05,0.008942702150296177,0.48682049257810656,0.17544810282202442,0.0001869887267870779,0.006076136936851316,0.986936783483936,0.9694073991143122,0.07623081213190312,0.615565155534273,0.05440326653537518,0.6645541755335247,0.9941314674803525,0.8803960271249524,0.04640566091312735
70,Q01CB,0.0711369682206626,0.004326993207257607,0.990507877372678,0.49741594792421673,0.5767213675324764,0.005654716707367677,0.2532708495856269,0.6556057960382256,0.48143404916957794,0.11385859113870976,0.0362482872280423,0.3870977156288211,0.5883617572416803,0.9720169564591664,0.5500098102716294,0.9424088370116437,0.938778536918752,0.5717907904023266,0.3524130680220476,6.798401341314697
71,Q01D,0.005067626758679403,0.3935054427686291,0.9997472478249463,0.521693713717171,0.6983911216772092,5.204550578826154e-06,3.852645728604263e-05,0.1737019182197977,0.4083750245015405,0.9160601750550625,0.46373698988725104,0.07565579028852093,0.16554446504500064,0.5506067290343359,0.5377028691847376,0.959266416481269,0.988692673131684,0.6256009830968439,0.0064114894403177886,0.016999622231594975
72,Q01E,0.04547298326971802,0.061254806641846044,0.24772627392710728,0.005355589900680399,0.26469071479430395,2.4872208885103772e-05,0.6227915416565872,0.4915970311600564,0.85908566636242,0.0013528813133281102,0.6875917665576003,0.9903120288675523,0.23183602372439638,0.23988926695469318,0.6679955071615158,0.10674941626592983,0.004822879740411276,0.1212464681111444,0.0346812260210061,0.052537441300471166
73,Q01A,0.0035312071213624108,0.012438013625102672,0.998200699159569,0.1302284542781157,0.5648695912638066,3.137568182649207e-05,0.032831936217353835,0.9240541379487304,0.23145038347346159,0.002161656553107451,0.1190153656333698,0.8971432664467528,0.9250574865974425,0.31896808315915887,0.6523022243908133,0.7564626138057202,0.9357732408242496,0.36284537482906326,0.9644661948232379,0.0012310714740127974
