iter,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,Fobj
35,0.004212843379166418,0.8868078510729469,0.9307092957270866,0.9441088772083082,0.8383118334166815,0.4893846423906777,0.7943308120185142,0.20222634603640902,0.3273288156268462,0.29996446427777934,0.4391499989315104,0.48059809464317177,8.6992722563779
36,0.00403876317366575,0.9545221952135406,0.6882623452996777,0.6105503041680366,0.8339895294510637,0.632134028756287,0.24609080094734487,0.2262424458430347,0.0032830663305004615,0.6697757049080191,0.11672147313946732,0.6224126986588986,8.741911495084798
37,0.004240520278425556,0.9873207164254184,0.8971536002103121,0.7683834252367063,0.8286028607596666,0.4139619640246565,0.00017925250479552957,0.21752186916766922,0.3373984655410631,0.15001600484333838,0.4641887364767708,0.552793762735055,8.691970096612518
38,0.004016148103968785,0.9220620263699266,0.8435873785133999,0.9460873877889459,0.9743010325433821,0.35062488525989544,0.3466633901660624,0.12886729790318902,0.26917203845755056,0.2661643514531365,0.34266987851334224,0.5788241303968549,8.716521712497602
39,0.0044487588866032705,0.8437951471562593,0.8841035018629472,0.8071635192793587,0.8234052658859522,0.008561694856315721,0.6819258827549367,0.2401044060736263,0.30285742477584676,0.30294580132480936,0.39185413075921716,0.40602994462457964,8.704488559299334
40,0.0040312052934961175,0.918025623520892,0.563748882744779,0.9659578025706009,0.8556180070148574,0.10492089963073559,0.42152512768330247,0.1844274196927191,0.17722266466734238,0.6143102288372699,0.32692194687984116,0.4934261726511921,8.740902404527032
41,0.003677402807376962,0.837154236094802,0.9295999947829673,0.9966590853449158,0.736209927061398,0.30220287201638724,0.7652779805573289,0.2552805901613263,0.2692043098388659,0.22017381015619383,0.35514815122755794,0.3717154517721579,8.713593748492647
42,0.004117229604535137,0.6871191346342563,0.8997310094461789,0.9738881807805986,0.7362535106889081,0.519324020887878,0.5562196198639273,0.07701154753123725,0.2570841694177027,0.011454777268234156,0.3958054640186468,0.5874762986692112,8.694186559170388
43,0.004016659848780994,0.9923554769763298,0.696501802798314,0.5603706427556063,0.9406617657148643,0.364822397133048,0.7888836812945635,0.2529294858322658,0.758883008834885,0.42346876567395697,0.29544194839276827,0.3945420229549318,8.73946722124248
44,0.0039752628641132525,0.961880659988649,0.511619955171572,0.7568732556481488,0.8894312874694665,0.8624481955418799,0.782786075744188,0.15124954765131687,0.11654707956199661,0.10616917079697677,0.11659136090054983,0.5317213125960195,8.731425091266223
45,0.00424549595240226,0.8559141037758058,0.9063354827587254,0.7055863958798912,0.8159922938786097,0.6217684748694554,0.14335848178948457,0.19006642941628565,0.31330438160424673,0.1998600626706158,0.3624385535148761,0.3854812589582306,8.720184255750182
46,0.004083829285029334,0.7267951037347542,0.8677418817831195,0.83724803414776,0.917796357362024,0.3455865575578402,0.13256964834016038,0.048659241373395556,0.4478432802135482,0.2373468658695554,0.3463323356026134,0.39876485051240923,8.692624751681214
47,0.004156506199735123,0.9969828982186391,0.582731493200678,0.7413323419894206,0.7215035760915405,0.4429764653604331,0.6057403099822325,0.20027672494154622,0.6144292618156422,0.8795137566645026,0.33311877806874024,0.4654221166891376,8.73264870687382
48,0.004232897746189269,0.8453974533521176,0.9075753272348106,0.8513291225690602,0.716479682150795,0.8764365828824927,0.8376348147512918,0.26957450187875887,0.5693958217306532,0.19013087701657264,0.5246345513552754,0.5329639179459702,8.692381915288818
49,0.00400889435302855,0.9813122456015216,0.8174213648153901,0.8071898092780581,0.7456772210734547,0.5866092524995381,0.6524815728959943,0.17076901277533246,0.5809763973661624,0.48126197049514524,0.31467931191476634,0.3884925449408957,8.750289933433228
50,0.004047955200608879,0.9643395953362356,0.9308324228500787,0.8715872791641994,0.8245245678132882,0.7898368914551256,0.6982823019655505,0.2642264075052707,0.09298724328576542,0.09133757219945215,0.4080267952064055,0.5913403631175767,8.698109615101268
51,0.004256849630882503,0.977818320672819,0.8352796512261982,0.8220759144133933,0.7231971999082107,0.8098814692548528,0.6896526451476035,0.20949584590932843,0.3537757509774342,0.2545103208927284,0.34898338184744193,0.34766794687924635,8.694421278394762
52,0.004082451334457087,0.9782462694153925,0.8962911658291457,0.6729641082829043,0.8328074062762848,0.591671989830789,0.6577085099386202,0.21956329295279686,0.6612563751830086,0.21825495884643487,0.3425529126249614,0.43781293961055545,8.69355859526241
