iter,Prob,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,Fobj
1,P02A,0.0026157915547753733,0.011909676813234977,0.9839945564035029,0.7645158173229605,0.9919671338046872,0.1562596040460118,0.7829353526164529,0.18334471615162856,0.8915127970178491,0.08565609059471427,0.31514757709215696,0.0015418790411221481
2,P02B,0.414990215027567,0.4156312388166935,0.3615650360607679,0.7444961724104204,0.7129629585004121,0.11627009469313115,0.55939980912401,0.7847539211793336,0.6139735032730311,0.2822952606809319,0.27267085792071344,4.51184832182393
3,P02CA,0.6522961765078645,0.9228664540939613,0.17235133509779918,0.8072293375171797,0.486544005739856,0.8185184366705993,0.40474558281582934,0.4564171610781139,0.7457212444244483,0.47916528406508696,0.595168017888225,0.10151216644063267
4,P02CB,0.7898053890146417,0.321081680217428,0.32745316968647414,0.7044959507338475,0.8886488718642693,0.12073119222554396,0.13464083938884813,0.1500681198292655,0.6858743945156642,0.08134472711599997,0.5510439652913122,5.948609034987855
5,P02D,0.004705306199873022,0.7324388854754766,0.7194682016211671,0.2883504062063302,0.9085872975117174,0.2646028121812567,0.636442459055251,0.2481111643810736,0.1411706352026426,0.2244139575624639,0.16353338727138586,0.4808652579494165
6,P02E,0.6525702291306265,0.23522015353398001,0.810974037011511,0.7150067297485552,0.8592195218913596,0.2646506406363246,0.9508109689654686,0.24926615019233062,0.7712077159970867,0.267220652060133,0.25222387012564584,0.8251868004469813
7,P02A,0.0028173889016655873,0.01164649203396283,0.9895329441188659,0.9364675719724127,0.7868482428070093,0.236216413793014,0.7646831337687017,0.2936021318419061,0.1740100940366565,0.2690983710493244,0.2094658905641073,0.0015317358035631479
8,P02B,0.44456765237548046,0.294192684051781,0.39856651294355694,0.7651339689608387,0.890048743653467,0.7124974663182588,0.34380408609127816,0.7667366406828924,0.46751562737572105,0.038466619727365384,0.08452577495457825,4.478433056687772
9,P02CA,0.873084081064627,0.9497309069958936,0.27914876786194914,0.7444103936845745,0.39488368609907143,0.8178646996387976,0.4044036667985764,0.539026015104833,0.6473202938224301,0.600659950596947,0.8781347830779953,0.10182801129666996
10,P02CB,0.46765009542919467,0.9906013724060023,0.23076894359631087,0.6376665683885867,0.9461958631330916,0.33793146372834937,0.7392858078520357,0.1785276704441805,0.4746064903379986,0.1457510944392478,0.22544629811246497,5.090211927551863
11,P02D,0.0053298007589484666,0.7059911051133985,0.993485357791547,0.65591207817396,0.9477332292460381,0.6388275672476788,0.811798187521495,0.23456662585178936,0.4460760171336512,0.06608790017768709,0.031129343480902866,0.48074560527541593
12,P02E,0.3516782254943676,0.6217738224117996,0.9999999175913584,0.8685619856684725,0.7607937622700058,0.0077561376304880365,0.883614233595673,0.20800619459080727,0.1140007231283052,0.1103507375319781,0.09725013689826226,0.8578580024675515
13,P02A,0.0025997993026016385,0.01184062251832911,0.9721892544333758,0.8675074572093124,0.726579621082436,0.234672753907836,0.9259052883680505,0.07543443965194237,0.9205126699897928,0.13072563545318708,0.25306633962542635,0.0015298433858917675
14,P02B,0.049642501237360914,0.674257193418327,0.37526379993722286,0.23388971897935945,0.7204864143069745,0.28985772323489856,0.7203633398800865,0.6452657147130251,0.24845595523411673,0.2373733041040582,0.3916128081718948,4.444156658351396
15,P02CA,0.6407269744106775,0.7684348702802231,0.11510310481124766,0.8441372800929576,0.5645969916665701,0.9434184309065121,0.5238116565254761,0.4858047039113361,0.6870714301407133,0.44589830336097436,0.41122355675762623,0.1015211655979674
16,P02CB,0.31060090000475354,0.03200984937008791,0.06480713655375209,0.853847294943953,0.9231712533153482,0.8820858056337927,0.07259855076325038,0.17424718836536907,0.612729885928437,0.17654298450736997,0.36107069611657233,4.557790746192802
17,P02D,0.004617138827599977,0.6642752562307475,0.9660695029655871,0.7396769846203693,0.9141422911620669,0.7127841604619468,0.5552522909360361,0.17693628582260942,0.719687839013608,0.18707521584236653,0.22868006556855658,0.48063972659223325
18,P02E,0.3516747285560613,0.6217636698384924,0.999982280327478,0.6828040050899988,0.8587195626189015,0.05205994500380597,0.8802176233709536,0.2801030843671193,0.8505370565097505,0.06190089807110012,0.05336734681828127,0.8578580459980496
19,P02A,0.0026617040746969387,0.01237480637545309,0.9181886676661206,0.7159453913490309,0.9978494380912271,0.31721630415325996,0.7698672252352784,0.14961959052790824,0.9378996132395327,0.08083054883743757,0.28307447058664165,0.0015492101018732848
20,P02B,0.2532635750026141,0.43324940611985147,0.5865012166142086,0.7431790180897628,0.9638595203475769,0.2757707749276529,0.38428760833340875,0.8332148624231189,0.766787151905173,0.13852173196573042,0.38894080695029337,4.399834934334156
21,P02CA,0.8555902541207407,0.8270456399457948,0.14238242403833345,0.0452689237215005,0.3616191895748005,0.22130772885558417,0.6891011593340994,0.4899664635668715,0.8768910859654132,0.45976601863050465,0.7188328506577687,0.10143734529949591
22,P02CB,0.4675386314939711,0.640728589830152,0.2491515219010944,0.8666351583407177,0.9346973033558651,0.16851146805995193,0.06188955721278386,0.7962538856107058,0.2864050511871935,0.2229060128408913,0.3420526195376065,5.208906829546549
23,P02D,0.005210380064685476,0.9806683625807349,0.9728687466736003,0.5902261032718186,0.7022727789727086,0.16366066574344285,0.9335896133828399,0.2864637108939219,0.4563306455478063,0.1777242429385376,0.24723423061033525,0.48073914606677864
24,P02E,0.6529759016667234,0.23600310396996368,0.8111227580866068,0.8858343640712674,0.7501280627915915,0.20774442231197177,0.8658428409958763,0.1523084288831592,0.7378837353671398,0.19634570098374104,0.09061107184614714,0.8251815649011174
25,P02A,0.002856896219895548,0.01158295663238697,0.9215406551601222,0.9803157571701446,0.8286868248504105,0.05415356080983418,0.8380086281738244,0.10184828652805136,0.962460997352145,0.07757906578088526,0.5072728919963163,0.0016155120822518294
26,P02B,0.2140275960639053,0.25145473590982254,0.45745667280516156,0.7008739083930005,0.752242280812614,0.2987351804668635,0.6740053071490018,0.5787637753382278,0.6256167559295072,0.14546406156882719,0.24287613799759802,4.376603228749439
27,P02CA,0.9589593837460675,0.6203041924251789,0.16840510518285023,0.8650700737380669,0.4972827938183277,0.8969485475863754,0.43327881915121375,0.5396941072542265,0.7351225505617425,0.5482145434374655,0.593576129861502,0.10150946610574649
28,P02CB,0.4291161312659086,0.08308308618808545,0.11367022289006917,0.8958412081355098,0.8411800703226022,0.44595149446063875,0.22817130636892288,0.2321451081879742,0.3729241780178674,0.29010240116660024,0.5196543748553766,4.484768926420298
29,P02D,0.0053022129697811605,0.7012608188081796,0.9921777443408937,0.1895643399772212,0.8508365921614598,0.34262792011576915,0.37770451516446324,0.230115308614454,0.5052901655751907,0.09213027375381386,0.12659990901594265,0.4807419061716403
30,P02E,0.6622765170350737,0.24130714879758342,0.8381571702915327,0.735256002668675,0.7065393910882546,0.3140355902784353,0.742433438463987,0.21521273544003955,0.8166363878844873,0.18451378679741662,0.15977490805054562,0.8254194192561543
