iter,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,Fobj
13,0.3875835674627631,0.5743483370282128,0.8980365898672199,0.9098468753123934,0.8467419526840098,0.8029470252127091,0.8709179769012364,0.46601701929635286,0.14940085262035718,0.7017834429368175,0.6345904124662438,0.31211606552954024,0.03843614642621211
14,0.2994002973288705,0.3436543931600867,0.5427985398104461,0.7442792215658316,0.8388349395787766,0.5587389233957619,0.932612634044781,0.4501176638018634,0.17256969612895295,0.6289824705352571,0.49492672102298596,0.035151809058327294,0.03844094353789299
15,0.2737040279473085,0.2928037979771372,0.46519963719423907,0.7940848205772456,0.9842783247064022,0.21830616119832452,0.7720668591244267,0.371042256391287,0.21222348142125214,0.5471296709355737,0.437864592029173,0.011609314299580342,0.03843264191701609
16,0.4009409737951592,0.6133970279664229,0.9575967753915738,0.7975216189647201,0.9412371384591544,0.7539481508239317,0.9024113637289279,0.5420927258671593,0.206699494740912,0.750248731474358,0.5443085630603275,0.312631858313676,0.03844618345731508
17,0.39587579715620586,0.5967958129113493,0.9308792124720298,0.7095080751172351,0.7202234003535302,0.7855192570038217,0.8529693224898433,0.6033922645681737,0.24141240159032445,0.39914656996304526,0.6179219407101771,0.22557280974663727,0.038469220414681794
18,0.3932814460639726,0.5923525292128782,0.9263055928521677,0.8682158830383429,0.8406348751400996,0.40155872191120096,0.8552408446025813,0.46994306163207245,0.13859742134838238,0.8535487950037749,0.48316900053254896,0.04018688699894635,0.038435976033482415
19,0.33713733533249646,0.44019047609809037,0.6916715395729741,0.771693850382936,0.7550181557282178,0.31040115013844305,0.8216307665007165,0.5208625630269828,0.1802859592252742,0.6409135586410284,0.5268834908026756,0.22766833990714916,0.03844195269430563
20,0.3461189273866959,0.4636097843888665,0.7278966775030327,0.9173322779792762,0.9110128144216836,0.03534585869706497,0.9638800741591587,0.520484001346982,0.11060663330619017,0.9547441473729269,0.5804466288028884,0.2705174795147974,0.038421358056033514
21,0.36216005399323964,0.5084673208558133,0.7978050983372055,0.847601037793225,0.7345348585499847,0.246337952531125,0.7292617028543478,0.5521164868793732,0.03247336562865351,0.6778511046971536,0.5023894307169439,0.21719237711322847,0.038421870594698114
22,0.3568416525410235,0.49492189496725236,0.7774117242354885,0.8765856960443044,0.6828534625613838,0.15038503034226092,0.9371019264844617,0.4545519496334586,0.19663632609740378,0.9642878279176086,0.38681331920274153,0.13795279159981097,0.03842797809151034
23,0.3316969692512015,0.4284694916810766,0.6751512770939799,0.7593879536118858,0.8386996071006707,0.09896674374017865,0.924852024395371,0.465325277082567,0.2919606494222918,0.6811642912001581,0.5273454570655984,0.18099234033330236,0.03844181173910246
24,0.39856554877740535,0.609011145384037,0.9518446735022378,0.8158488248434275,0.705990440930298,0.7766170425429603,0.815172298187602,0.460237468898009,0.08978800692816054,0.7485190375166442,0.39608767565638037,0.1194636792594857,0.03843191154452925
25,0.3599277730311007,0.5032769682550149,0.7895156072117382,0.6928791389590884,0.9647001512026817,0.03681764084686817,0.9614856439263694,0.45883092972611106,0.11048053103910893,0.6765426862546557,0.5569509977214573,0.28959671210276006,0.038430791097781754
26,0.3668767824866,0.5148784692742998,0.8068269162663526,0.8290600194370827,0.7247699365450633,0.5746550746271494,0.8056521277435431,0.5529564234650414,0.06286471291170465,0.4714614491707713,0.5299867885752055,0.09112281869113689,0.03843712561104397
27,0.37530149819654646,0.5387214893395808,0.8432029331822612,0.9015522800307423,0.9693465124947092,0.3954984296307775,0.8347685807810507,0.38827108211217287,0.12629083781318906,0.7487307436473567,0.5592043441620624,0.20498714998584835,0.03843519236783924
28,0.369915311212877,0.5242182452018733,0.821037626469254,0.7951129315029446,0.9468066272004694,0.7934542657406709,0.8563354597733035,0.450858241040571,0.11185593695905183,0.834532123684018,0.46479114774738023,0.3262265430775344,0.0384337500903046
29,0.38456452963654836,0.5667389281479025,0.8865216301301111,0.6953838881806442,0.8479326938311738,0.4190503031287016,0.9051152103061924,0.6017003363648965,0.02576124894733306,0.9185799986667638,0.4682762860742462,0.0030508238872799243,0.03843203319979664
30,0.3799379218280606,0.5524317516183515,0.8643704014358203,0.8242973137120776,0.8135369508609887,0.9635172991444944,0.8521142417065198,0.38187084973431057,0.03451588573377665,0.9542354026318212,0.4242129892769889,0.1873794233851023,0.03843113368794175
31,0.35323665230004925,0.48400945696955616,0.7604701392721311,0.798826197509948,0.8345053217271372,0.03358324451547373,0.8083696583226623,0.6254778570115382,0.2702398746140679,0.8259897763771116,0.4250132780833285,0.19163337348601572,0.03842928245964791
32,0.35424353347708004,0.48060421456933977,0.754537275728996,0.8196824574611106,0.8431786477925458,0.957270495551742,0.8808788309165672,0.3624355707616444,0.16610068227317537,0.8822383933470727,0.3820190563792625,0.1867142035126858,0.03844476291983354
33,0.3273128482731722,0.41546374076920056,0.6545333014349817,0.9541434278534582,0.6849614243416948,0.04143633337875127,0.8707484105976738,0.6451945464097261,0.05987073591673624,0.670487043421718,0.6126706669641122,0.16908325236169916,0.03843339570275392
34,0.36463259709973,0.5153422623588777,0.8087399848777838,0.9298049066465037,0.8384210153599989,0.265552224099647,0.8265394165484985,0.3806951674012791,0.11086665344095407,0.8469045439418416,0.5996556557732721,0.016652912119789087,0.03843227790784168
35,0.37704510371918715,0.5469637280717792,0.8581864844912808,0.8129048281206523,0.9650018973158665,0.34423382478222897,0.792783519418399,0.5010030506791228,0.2177937807608895,0.865891641185291,0.6163070812539789,0.20558552513303824,0.03850706578931018
36,0.3875843976050489,0.5751102947066806,0.8997353795225476,0.8658944382759107,0.9303406360157749,0.9069533495743607,0.9502335540577537,0.4026718621760321,0.3063092988243806,0.8410472012670809,0.4360216242636048,0.06411820313281075,0.03843784351232399
37,0.39087750102252283,0.5900756908211156,0.9226568337238785,0.7790461220709776,0.9939023617347003,0.16715265948309277,0.9967394055753594,0.47182266226558833,0.14992520153065575,0.7315345297054923,0.5785170553548229,0.14385539267926023,0.03843906615986921
38,0.36704151095552645,0.5154700319374472,0.8076360227676604,0.8369205296074191,0.9571932876781027,0.7763667160982177,0.8178073333786919,0.543691471974201,0.1240075598077929,0.9378723513088039,0.4413955283187988,0.16085074486145973,0.03843432062684475
39,0.34151844778846063,0.4510218687705465,0.7092564125237844,0.7379242930637884,0.8473965944436712,0.3123859324348362,0.9273970664731706,0.5209474023291497,0.24198754212216012,0.7911382180168883,0.5247501013683374,0.05301544883753184,0.03844103292342103
40,0.37731687881615483,0.544678655238798,0.8526350986182898,0.7370536812885564,0.7447046345305498,0.8742969512736903,0.7303781208160475,0.6062205591818419,0.2850185561836315,0.8188872590950134,0.5821921926070263,0.0181232358660344,0.03843415020159868
41,0.36688615179715345,0.5217837323643355,0.8172983497963441,0.7758391513864468,0.8166058752463916,0.21762634864001995,0.7402609227717716,0.6200450055147355,0.2749380356457578,0.7683502671846996,0.5187127803538987,0.24017063163114444,0.03845146757903829
42,0.3543527628369277,0.4872153119426221,0.7648846266815185,0.9615050298405727,0.8673951079996963,0.19179563619473972,0.841757423785192,0.40106259412008133,0.14780505224281104,0.9966281155290017,0.5014497364999912,0.11591974663824631,0.038435945162634405
43,0.33340170486245796,0.43325132149453094,0.6818108413698827,0.7798274159558733,0.7176413626866665,0.30968747059639856,0.9903397894982467,0.52582467348007,0.15883231409802306,0.8965608739133251,0.48391470079931787,0.07059308877872603,0.0384441168665429
44,0.33945963218024944,0.4478150834668405,0.7038226458389087,0.8919731752384251,0.7655139025104354,0.14702604033303046,0.7011600123831774,0.4597965993495352,0.242871093838325,0.8311930098044296,0.5868578229266831,0.18758199802692227,0.038424810318896316
45,0.38285420006650306,0.5624470778543055,0.8805577715831667,0.7976486758421144,0.9080057209753406,0.5630921450383717,0.7150757211450498,0.5325750584776598,0.03873511030892372,0.6869459886602521,0.44454004396277014,0.27545593292682025,0.03844049514612674
46,0.3998078185249075,0.61871891546861,0.9663932522772412,0.7722495337477973,0.8462515304434655,0.308732283640815,0.9036239917180328,0.5587903124023745,0.14391581967659972,0.3945427052884458,0.3561569134722992,0.14989086521047662,0.038441254781418535
47,0.38209674916373404,0.5593898223480317,0.8758148829294854,0.8772447712787671,0.7329299716627218,0.7644955891825531,0.7272375436144112,0.4801054461436803,0.30514575576696024,0.6197851443869165,0.5845939203994006,0.31081101190386073,0.038437944795531864
48,0.3617061265356195,0.5078758701565993,0.7965210433660979,0.8203667807759016,0.7959721554609063,0.13458489628467193,0.8873074074100786,0.4791687160609114,0.03969248259169121,0.7663681170075415,0.5341793466577196,0.3024086571342483,0.03843093350457896
49,0.3103674701867526,0.3741937289254038,0.5903841417186659,0.9139740748032438,0.7716569559320937,0.1203716428627151,0.739162609186817,0.49812987233437045,0.11205169115388382,0.8531907933076334,0.48955379261778353,0.22856850475688828,0.03842623519779003
50,0.33179997706611797,0.42103905113923956,0.661961646592599,0.8942756935365646,0.7887361571411295,0.9748143079580378,0.8640328952831764,0.5672859055754704,0.10041494902689434,0.4565198085830273,0.487546050949779,0.19283468594730618,0.03844794577655954
51,0.34206212464735464,0.45241509216933207,0.7103320863568563,0.7655962066527928,0.7376146054786877,0.2950337061927592,0.7901369635566604,0.427634033403236,0.12423650682119658,0.5050342984497521,0.5788198014731453,0.27240121443648657,0.03843406233507193
52,0.348829179300166,0.47407662155563757,0.7446694448594682,0.8089633310748291,0.8296668878223716,0.22157225981068346,0.7178253468765979,0.483193989740268,0.12843859741744132,0.757677290541797,0.4030195304404634,0.18231736013893046,0.038445114799436984
53,0.39494066591849586,0.5972843122281005,0.933467199875289,0.8191022613576533,0.8180649911586697,0.819682763532825,0.7651075592757328,0.6196874570307505,0.18476142447203311,0.7689256170918528,0.4947824127586633,0.2168869927989041,0.038433617667301676
54,0.3386675736472904,0.4432007150573727,0.6969028706693925,0.8357282083352441,0.7487047129961379,0.12531887263079522,0.905239474036457,0.42881402890400266,0.14726582491031875,0.6733016116666136,0.5748042456245025,0.2968304048395928,0.0384447120835939
55,0.3676674086215941,0.5164340522507549,0.8083828972053277,0.871824509573177,0.9386959314831989,0.7004590818062425,0.9856068772364766,0.5420980240219151,0.13698805469166642,0.44234257383011283,0.39685257404135454,0.24512210788444938,0.0384411143264246
56,0.36863540763139724,0.527476760853067,0.8273943339869088,0.9288838361263804,0.8524975994412975,0.02013459624203414,0.7152641878201373,0.5708580991437457,0.05444107001778103,0.7269344072070696,0.4819949426199745,0.11899704932971503,0.038427035884488016
57,0.3521556946384296,0.47948976105031826,0.7526781029377592,0.827930904487473,0.7809353111798685,0.09420779878991076,0.7891049558862123,0.4732290862258632,0.09635168665719987,0.7662386264962119,0.4929638316964763,0.11078329447878524,0.038430187761382316
58,0.33542500836177574,0.43591735437442175,0.685423298798675,0.859357391046605,0.7997545595857127,0.23137125697734426,0.7475884661032488,0.605095441622419,0.1501056623701458,0.668965917588717,0.48572548845599517,0.21533025787340537,0.03841736299422802
59,0.32812744535790545,0.41766332609328327,0.657835281252561,0.928315275327108,0.9640939034523184,0.18000335947741591,0.8319107345213459,0.4224259544678679,0.24568566087672164,0.4537624819862587,0.4595854048211345,0.2689213441549395,0.03842675170260847
60,0.3312167964052044,0.420120989436912,0.6603842476772754,0.8416206027407762,0.7459971655656477,0.8680012057064184,0.7769786224584391,0.42057766871551133,0.3218243118595056,0.36788074974335594,0.5290604466758959,0.0008852066585800511,0.038448798524983493
61,0.40255470052087344,0.6204842672497592,0.9692398753781718,0.8584853894587942,0.7383643531596098,0.7835384077876612,0.8157706805449795,0.5164426745155982,0.12388090271061378,0.3727783903917516,0.4728814976048874,0.15565188584724782,0.03843528703548488
62,0.35881637921292997,0.4990221421855023,0.7830106156364467,0.8379774906969868,0.7380803262800104,0.12981415163329713,0.9340796479640594,0.39155786679149773,0.1762300673810691,0.7280820630553088,0.6150811475588747,0.150891933543431,0.038419776364519535
63,0.38546115833588346,0.5695670338916582,0.8912470588000854,0.8637727928470251,0.7960360885998746,0.9131783157866681,0.7220427325447549,0.5744863294072714,0.23705812354540381,0.6819726005554545,0.44695720753658125,0.15662287030341626,0.038439242311997995
64,0.38259247487135806,0.5601016165162657,0.8760065773251524,0.8094193896221928,0.7871657355796613,0.8077808780128841,0.8482740377364923,0.3806892579344976,0.06134748638604107,0.6867918361299812,0.49768918687389324,0.20254587907475885,0.03843166749466474
65,0.38326725847765286,0.5636419439970468,0.8819933977026151,0.9581370604561867,0.8001114421871285,0.7045747062835673,0.8831361322073353,0.5496461572174156,0.02829625387808872,0.9308240787869182,0.4841273183085781,0.09728872567939856,0.03843785174788842
66,0.38844586217578203,0.5783943957849209,0.9047086166126106,0.8642205792657918,0.6796974875513039,0.9554221994203435,0.7730343560539576,0.6248276321840808,0.2834915905310474,0.8261634148918587,0.5677856757258337,0.2573701224079238,0.03843211666954087
67,0.32901152523676636,0.4204414907943808,0.6619627848102367,0.8395459422039582,0.8549591480176708,0.3084298061881068,0.8202426419143372,0.38964194774855376,0.20864199004259756,0.7328285458543853,0.5126412817704985,0.27046456797660384,0.038419441851673126
68,0.40337471447202866,0.6227325144192417,0.9728954129511833,0.8956728337137064,0.8692423432183183,0.9407157295487534,0.8211035807711091,0.4761067466943402,0.2423049742702502,0.8793008646136165,0.48844469828623216,0.22963748748291846,0.03843868254391675
69,0.40537260012589804,0.6291614728186894,0.9833517476951552,0.7256575398653737,0.9187253064403285,0.6077239534883869,0.7408073625345393,0.5700160014159924,0.2815446305030094,0.35802227578119816,0.5191151511964349,0.024533991604428707,0.03844313494046223
70,0.32621125084197033,0.40531162847835744,0.6377488027965172,0.9231394695147939,0.745075576682465,0.8978613554685382,0.858033164721006,0.538327308147277,0.24078054140012645,0.6833860459739356,0.5539158425579204,0.11829988243784201,0.03847201692920054
71,0.3688511304809351,0.5213238696657757,0.8164857539910788,0.8500118759871392,0.9505969704914311,0.8587706567704844,0.6912125923084425,0.440151022657314,0.062420645513256795,0.7016970099431884,0.4953498406229154,0.2424831180690552,0.038433426108316925
72,0.39800940719101163,0.6069344419706698,0.9483452924915483,0.7372418442770032,0.7805329329813822,0.6780354993393354,0.7013901855428119,0.5776304585067055,0.30024892387212126,0.7121803032799766,0.5463375598593213,0.04595680223665417,0.038431959446783764
73,0.36928366157845327,0.5223581008471462,0.8180019926064777,0.896201663933206,0.8095332050013593,0.8553642934832489,0.8617266820136426,0.3676300196649825,0.203446692583249,0.7653366548080158,0.49752600157907323,0.09018078642526653,0.038434770043537445
74,0.3175452718863772,0.38448568082081946,0.6059494687573768,0.8212209960151635,0.9719836716799196,0.8375075306136415,0.6682116086544636,0.37489920135038246,0.2938515436051707,0.9257784034405472,0.4488355084062226,0.18185480544865262,0.03846970853220777
75,0.3964893578202182,0.6035208095622048,0.943737402180912,0.7967162557887373,0.846419416769538,0.4219738156152454,0.7749898103475742,0.5494268775913773,0.11481924287867867,0.8832239463941133,0.6132869909800869,0.29120223165484727,0.03844114181695437
76,0.3650140198777939,0.510367158386655,0.8000627701992428,0.7229647756280193,0.8592176188080649,0.8521838763644585,0.8476317717300399,0.4192894179229883,0.3113368914869367,0.9418202349779135,0.3904721488603092,0.21203157988831772,0.03843717973349675
77,0.3669326494353118,0.5237755171611123,0.8211445526905419,0.7565437544611088,0.8246941141272963,0.18129054126211985,0.7534369480297656,0.5872251136545477,0.31572244777457453,0.6767994352104856,0.45402858628744774,0.25036505365931544,0.03844265795512001
78,0.352153512561321,0.4759570595610497,0.7468758825018662,0.8177004724790896,0.7584544225705774,0.6300863312746618,0.950479369210325,0.5368077396347803,0.08386304187538676,0.7681377659277417,0.5249623726786616,0.24322288173534728,0.0384402309598607
79,0.3562706272928394,0.49315347664832365,0.7739890427193346,0.7338293268269207,0.7736272372150554,0.2118943919294896,0.6671811118186948,0.6528958611548885,0.23331523581165747,0.8442507743194494,0.421985171826099,0.13299708640288466,0.03843124048240196
80,0.2888903098481188,0.31960970704545166,0.5064337470204312,0.8560729994202627,0.7015297622561313,0.6267181240496015,0.8848778474043107,0.43150251605270495,0.23931174909624214,0.9754505033935885,0.5106188492229742,0.188379254329464,0.0384276683223253
81,0.3765080820570518,0.5481221021681087,0.857303464121588,0.8898278460696647,0.7479885830964523,0.04140183250603935,0.7716642252061443,0.5108604658088254,0.10548984746101564,0.6290824773183591,0.5664948692232379,0.14423397296649382,0.03845166285087053
82,0.3556042898919462,0.49112520731496984,0.7700970849612028,0.9705290237288162,0.7467005241653024,0.1878430807522394,0.7339994727435125,0.3809644204724355,0.19264690951104507,0.5386905048758102,0.3898338989667145,0.12743924457108569,0.03843533841457221
83,0.38279894933491987,0.5601025343628809,0.8766046718035312,0.9492325183995445,0.9940775009860696,0.4819819750913765,0.8318548343753047,0.6307175486605592,0.2498826693199072,0.8247974795601922,0.5435896263743898,0.02824391941073584,0.038444155635644815
84,0.3829076532289262,0.5620862739355873,0.8793791313053685,0.9253860450537916,0.9918823496711784,0.44583276458629595,0.7286414846069135,0.5403886187482843,0.25462525398252855,0.8698190844677545,0.6248333073729726,0.30937739277747783,0.038431499001463476
85,0.3842879722346837,0.565167268546457,0.8842820033285382,0.7650367718693047,0.7589624153059881,0.700700059953516,0.9110549712995851,0.6085938153217647,0.0552379458741411,0.946625743335328,0.6047451945136298,0.2416270653474922,0.03843233565478743
86,0.39351289058581496,0.5983614211226735,0.935629514783542,0.8990283763577791,0.6762784941673553,0.2991500460807286,0.7017057368349436,0.39603110442313233,0.1548816122524675,0.6826698265659079,0.39039834321017075,0.28490944623068437,0.03843540416395233
87,0.3565404793049296,0.49282656793627655,0.7730494085542645,0.8513648909974338,0.884741922797131,0.15965799399217054,0.6897120382460968,0.4156873229483726,0.11846648369617455,0.7098495725752728,0.3852054245887788,0.16373727021895956,0.03842947650932248
88,0.35592808709719964,0.4922823309404211,0.7729768844402342,0.8123062424793169,0.7032541286625928,0.22586189306284454,0.7955933006912339,0.3988710265313179,0.06672374791233077,0.827817209144022,0.44981727600016913,0.16882706658444102,0.038432880751323964
89,0.3487409155977012,0.47160395794669235,0.7401419051993884,0.9880170810867747,0.7994053314967353,0.1883469763012917,0.7475159195432171,0.46792929067286215,0.21348082165700277,0.5664967459359174,0.5833826857604265,0.3019539421659809,0.03843220924977359
90,0.35075496135194584,0.47694973886571035,0.7490469856508586,0.955913532361962,0.7920716805746635,0.27039995672188527,0.7595964831101261,0.48461692780494225,0.24645740614478925,0.8092410186571942,0.3710467676703847,0.13215005040772124,0.03842233811394603
91,0.3513695905590145,0.4792344847985946,0.7534885257217928,0.8721425637365945,0.8817664133497027,0.09500032711630618,0.8479118107353562,0.5252640082080074,0.14344384198632149,0.8174316640127413,0.47373463585270215,0.3230222730150824,0.03844125453191222
92,0.3429272122267678,0.45623510889319924,0.7162042309282789,0.7589020237900637,0.8718100594024143,0.29715994029339954,0.9454355550864316,0.6462598314640131,0.2640569718790884,0.6227498396312262,0.4128168389261072,0.235889978320172,0.03843657538420564
93,0.35860407151765483,0.49223325296108644,0.7714990710271281,0.8865396529616629,0.8374204590522172,0.7442036528367726,0.9148842215037585,0.5289464749113015,0.17157260543458433,0.44014343617604057,0.6084208121715602,0.17468301317027285,0.038433769255490344
94,0.3583183754421664,0.49185687956387536,0.7716732633656098,0.7702868621433666,0.9143202853844743,0.930459618180499,0.9312904771887306,0.5268748255006056,0.23959519044565653,0.8293111299074503,0.5863886650659739,0.11988444222728878,0.038438926009539486
95,0.33154829095109295,0.42708420135479613,0.6724930604212629,0.789184926914909,0.7419661285411339,0.09598532874852633,0.8256082425105853,0.36769933580525904,0.05428591261720514,0.8359193524844966,0.5369621188622612,0.03184659989476751,0.03842166761315973
96,0.3926470623377839,0.5901588712245076,0.9224789689929276,0.7689443677695897,0.7455398825447188,0.7599115379238393,0.8583992347483813,0.5570577781667444,0.24140728441184148,0.8827409003949855,0.6396212578460986,0.02638462133642505,0.0384288202948248
97,0.3238082264833779,0.40611101681217215,0.6394266747758552,0.7596522104017833,0.8137448102880889,0.2553273964552443,0.7525565369988012,0.46064096046613323,0.10888242599096706,0.8761410454311832,0.42272302756999997,0.228869193810048,0.0384310956915829
98,0.3706799549542195,0.5261592385900475,0.823859567633348,0.8376607588041907,0.8615623393684396,0.6807080495623725,0.7605441941647737,0.4939876531795137,0.09153333824736443,0.6877215700255592,0.5886288157239519,0.07842934137123145,0.038435633668113055
99,0.3553951310095126,0.4904407105565092,0.7701573605457797,0.896045209675222,0.816951574500964,0.29562526202688255,0.924252491792372,0.43640650113143264,0.2356819850252987,0.9599821268491852,0.4577222052823389,0.2024523555624435,0.038423930540114844
100,0.3683026936332646,0.5189724469099275,0.8127778083808307,0.7275904985934136,0.6704986481668931,0.8294314353510894,0.7019982525220445,0.491669235891346,0.25079034766092684,0.7300056502923266,0.46814677926328296,0.2173560656553473,0.03843426103718794
101,0.3314402812859987,0.42770146279712074,0.6732031853649372,0.8403883310056586,0.9574726200920631,0.00534900853259862,0.9701533921605417,0.3864238308279025,0.15385616519474002,0.7511483007298432,0.37191681563597484,0.20966470608268306,0.03843387359519771
102,0.3020877175720583,0.3507241286511211,0.5540678416560469,0.7830196375689157,0.9834616250101192,0.5759091280848327,0.922316137379027,0.5889451912638699,0.13257567968754924,0.6019820162702028,0.6574979481761145,0.20459892745243935,0.03843075510951466
103,0.3775219993596836,0.5465399354937426,0.8558079486852134,0.9994630203995934,0.8987260257704139,0.4018490682742397,0.8195093707620232,0.6645020097315939,0.19237071730461652,0.8342637634938894,0.39135944603364015,0.1887671945802872,0.03843860468862343
104,0.35323213639362505,0.4836103660522501,0.7593920799690099,0.931754432512844,0.998770454615548,0.2700997170451555,0.9657611479792185,0.49636114293969064,0.3049030091460475,0.7005505961486496,0.4712166468857013,0.12424029952100511,0.03842457569848799
105,0.2991879796388759,0.3445329389161773,0.5452384890589621,0.7261389866866955,0.7763182561359445,0.6306451524932845,0.7253786247527356,0.5578105094067223,0.2924993577305919,0.3780385956187701,0.6197865395609296,0.05714260210545846,0.038434554121779076
106,0.360373389582361,0.5047015678759866,0.7912843578890106,0.7377748000432162,0.9806915184806554,0.13981458394699375,0.8877825130539854,0.48058306705083065,0.1370425781511842,0.8819942766164826,0.5448646324717167,0.10337536533412277,0.038432912265636394
107,0.37505016245364337,0.5439742167313073,0.8519174628494082,0.6705275396859544,0.9055333062455839,0.24585008199191244,0.9327863025619346,0.4058560796148589,0.3024069065851548,0.6687074304123327,0.36178525111765036,0.010390109596618513,0.03844327200112367
108,0.32534072104097067,0.40526508578300185,0.6382947005774116,0.8231812821093345,0.9761607582537417,0.6832251870377661,0.748274852950404,0.5257292881369308,6.711350269046623e-05,0.9537281782755611,0.4628458681435942,0.16933886528927486,0.03845002598925175
109,0.31132873439414194,0.37130125477443177,0.5866350864383236,0.8378544426722193,0.7751069208969793,0.9323496130218112,0.809767522703762,0.4727535126591267,0.22631300209828242,0.6872709914291717,0.476433603659242,0.2852350690361423,0.03843989741485741
110,0.37856991636305604,0.5491555688715999,0.8594710341992103,0.7893403160817527,0.6676179988569286,0.7939237039002909,0.9072330807223816,0.6619189009884793,0.2535549151718901,0.6968723895162162,0.5571227980365104,0.23141292383841228,0.03843251641806327
111,0.3871552113842785,0.5745178453046025,0.898467331567849,0.8220740180291919,0.8204432916397832,0.6269965680811349,0.9325653721578205,0.544966838334207,0.028185901638221933,0.8247129913677194,0.5422802465816036,0.24231069580838266,0.03843164732424766
112,0.3450756017911397,0.46302925788428084,0.7276559102065953,0.9238259511751682,0.6744370535959208,0.013965178464051042,0.7490611794864801,0.4029880688209523,0.29635239584421313,0.8196347779142354,0.5723119302516493,0.15201457549369174,0.03843072851160954
