,t,y,u,e,s
0,0.0,0.995103,0.3,-8.999999999992347e-05,0.995013
1,0.01,0.9951029939869426,0.3000005869547484,-8.999999999992347e-05,0.995013
2,0.02,0.9951029822152108,0.30000116493256007,-8.999398694253813e-05,0.995013
3,0.03,0.9951029647613655,0.30000173423479215,-8.998221521072658e-05,0.995013
4,0.04,0.9951029417017074,0.3000022949006772,-8.99647613654686e-05,0.995013
5,0.05,0.9951029131122692,0.3000028469701002,-8.994170170739668e-05,0.995013
6,0.060000000000000005,0.995102879068809,0.3000033904835964,-8.991311226913545e-05,0.995013
7,0.07,0.9951028396468032,0.30000392548235066,-8.987906880897345e-05,0.995013
8,0.08,0.9951027949214397,0.300004452008194,-8.983964680320256e-05,0.995013
9,0.09,0.9951027449676108,0.3000049701036011,-8.979492143967871e-05,0.995013
10,0.09999999999999999,0.9951026898599067,0.30000547981168674,-8.974496761071649e-05,0.995013
11,0.10999999999999999,0.9951026296726088,0.30000598117620175,-8.96898599066498e-05,0.995013
12,0.11999999999999998,0.9951025644796819,0.300006474241528,-8.962967260872645e-05,0.995013
13,0.12999999999999998,0.9951024943547686,0.30000695905267216,-8.956447968189174e-05,0.995013
14,0.13999999999999999,0.995102419371182,0.30000743565526083,-8.949435476857115e-05,0.995013
15,0.15,0.9951023396018991,0.3000079040955338,-8.941937118200904e-05,0.995013
16,0.16,0.9951022551195541,0.3000083644203364,-8.933960189905221e-05,0.995013
17,0.17,0.9951021659964324,0.30000881667711254,-8.925511955404364e-05,0.995013
18,0.18000000000000002,0.9951020723044637,0.300009260913897,-8.916599643238321e-05,0.995013
19,0.19000000000000003,0.9951019741152151,0.3000096971793064,-8.907230446364434e-05,0.995013
20,0.20000000000000004,0.995101871499886,0.30001012552253004,-8.897411521502363e-05,0.995013
21,0.21000000000000005,0.9951017645293011,0.300010545993322,-8.887149988601184e-05,0.995013
22,0.22000000000000006,0.995101653273904,0.30001095864199,-8.876452930106637e-05,0.995013
23,0.23000000000000007,0.9951015378037518,0.30001136351938607,-8.865327390394917e-05,0.995013
24,0.24000000000000007,0.9951014181885091,0.3000117606768961,-8.853780375173148e-05,0.995013
25,0.25000000000000006,0.9951012944974411,0.3000121501664295,-8.841818850902072e-05,0.995013
26,0.26000000000000006,0.9951011667994093,0.3000125320404067,-8.829449744107709e-05,0.995013
27,0.2700000000000001,0.995101035162865,0.30001290635174926,-8.816679940926164e-05,0.995013
28,0.2800000000000001,0.9951008996558437,0.30001327315386805,-8.803516286493007e-05,0.995013
29,0.2900000000000001,0.99510076034596,0.30001363250065066,-8.789965584365955e-05,0.995013
30,0.3000000000000001,0.9951006173004019,0.3000139844464495,-8.776034595991966e-05,0.995013
31,0.3100000000000001,0.995100470585926,0.30001432904606956,-8.761730040185434e-05,0.995013
32,0.3200000000000001,0.995100320268852,0.3000146663547557,-8.74705859259528e-05,0.995013
33,0.3300000000000001,0.9951001664150578,0.3000149964281797,-8.732026885194255e-05,0.995013
34,0.34000000000000014,0.9951000090899752,0.3000153193224272,-8.716641505779332e-05,0.995013
35,0.35000000000000014,0.995099848358584,0.3000156350939851,-8.700908997516521e-05,0.995013
36,0.36000000000000015,0.9950996842854085,0.3000159437997271,-8.684835858396855e-05,0.995013
37,0.37000000000000016,0.9950995169345125,0.3000162454969013,-8.668428540847817e-05,0.995013
38,0.38000000000000017,0.995099346369495,0.30001654024311586,-8.651693451244835e-05,0.995013
39,0.3900000000000002,0.995099172653486,0.30001682809632574,-8.634636949500507e-05,0.995013
40,0.4000000000000002,0.9950989958491419,0.30001710911481827,-8.617265348598302e-05,0.995013
41,0.4100000000000002,0.9950988160186426,0.30001738335719896,-8.599584914181779e-05,0.995013
42,0.4200000000000002,0.9950986332236871,0.30001765088237914,-8.581601864254829e-05,0.995013
43,0.4300000000000002,0.995098447525489,0.30001791174956033,-8.563322368704274e-05,0.995013
44,0.4400000000000002,0.9950982589847746,0.30001816601821973,-8.544752548900192e-05,0.995013
45,0.45000000000000023,0.9950980676617779,0.3000184137480978,-8.525898477451666e-05,0.995013
46,0.46000000000000024,0.9950978736162384,0.3000186549991826,-8.506766177784897e-05,0.995013
47,0.47000000000000025,0.995097676907397,0.3000188898316962,-8.487361623832346e-05,0.995013
48,0.48000000000000026,0.9950974775939938,0.30001911830607986,-8.467690739699663e-05,0.995013
49,0.49000000000000027,0.9950972757342649,0.3000193404829801,-8.44775939937703e-05,0.995013
50,0.5000000000000002,0.9950970713859395,0.3000195564232352,-8.427573426483814e-05,0.995013
51,0.5100000000000002,0.9950968646062373,0.30001976618785986,-8.407138593946595e-05,0.995013
52,0.5200000000000002,0.9950966554518662,0.30001996983803125,-8.386460623721614e-05,0.995013
