iter,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,Fobj
40,0.004180823139568035,0.014592725740743993,0.8729246348154519,0.862752315152014,0.7484186475549295,0.10989786800436478,0.7077559081453337,0.544417739852402,0.039663888753975494,0.8928390750699203,0.043888944133775636,0.6540247221036797,0.000984128668489673
41,0.00356521010943565,0.012943178922717933,0.9375535653730475,0.7722583537860417,0.8131215013006117,0.22114886517512433,0.6712629045848822,0.6351616552482239,0.24991526039349798,0.25877930771938296,0.4493060820655298,0.11989300692718784,0.0010036144638363427
42,0.004622198108411045,0.0145482770245898,0.988481891743918,0.9108366855114414,0.7979252741932885,0.14713114443682213,0.8750553092647231,0.47443345895230427,0.07975653275464299,0.3323510173886677,0.1693489398657601,0.4170755239330311,0.0010289148172311579
43,0.003610328431604026,0.013143890034978824,0.9206815776987931,0.7562641510780856,0.8722315928469071,0.19751344960710443,0.673310655515351,0.44806193488003054,0.18570786142319215,0.24990182337897837,0.4979085871655364,0.2857818132102108,0.001003287829099948
44,0.0041725183247109335,0.014581535472276185,0.8709382542623676,0.8306935837699495,0.8151325943762644,0.17731231321951313,0.7169888907691921,0.5029798953834821,0.32291637266492507,0.038984850777510405,0.22319513560595797,0.3706783853591447,0.0009902041840161647
45,0.004137601603250636,0.014538105787522607,0.8653565239734933,0.6857649649623082,0.7314291856021246,0.019264169494772596,0.8304694533647791,0.6371716988114232,0.19447705452187727,0.5584565118763156,0.17604627237673384,0.4949229569371381,0.0009847073080130324
46,0.004052298934646883,0.014405669636562115,0.8515108462917886,0.9037781336171222,0.7879583268517378,0.19977742834521212,0.8178737053219352,0.4810513953420648,0.154702794211297,0.8722429625615,0.16339379957195443,0.48106979144570483,0.000985768315925391
47,0.004131458083568053,0.014530908758341517,0.8638581134055054,0.9330390555403247,0.8593120954338784,0.0946505482425425,0.8063534612881131,0.4931144669516274,0.20781651205904358,0.5572547498760436,0.19735986507638542,0.6217041076809804,0.000989746273447952
48,0.003567119866509978,0.012666138539615037,0.9984589779075926,0.7110284638050344,0.7868798717761276,0.27989520864037043,0.669581529276605,0.40811886429670347,0.13667828299310808,0.08526465854647158,0.4610254072873624,0.18216845475926421,0.0009758121622767223
49,0.0035420134345382007,0.012789630514769947,0.9641256228701255,0.7899084968654144,0.8211615071182503,0.2983424242569805,0.7806903996173217,0.37819908316673845,0.07642408850115226,0.192783442593783,0.4728994215646332,0.3247396229812121,0.00098852662440541
50,0.004466962376664711,0.014802266871527303,0.9304290186731836,0.8989799649127519,0.6964457772085602,0.14560940371428746,0.8410590442667074,0.4389829424191064,0.033996056229330704,0.03284132927290201,0.10740854521140075,0.5822536579955351,0.0009808803300382176
51,0.004151917266897429,0.0145567999403407,0.8676422741590442,0.7930118566668771,0.8897943389275434,0.20393615033402507,0.9632845702747385,0.5507340189292396,0.0389360682813062,0.48735478701813006,0.24514998239434493,0.4641067335873167,0.000985697100011418
52,0.003585845287662965,0.01276680542460278,0.9803969894541391,0.8862247764856441,0.8338775972446152,0.032717503665867675,0.6689058135836369,0.5575657239810066,0.11199211634617845,0.3103309698594761,0.4745528072663154,0.1397956528029336,0.0009776600418901669
53,0.004492428193210649,0.014805090327468023,0.936982877882031,0.9329712043050783,0.6905890922554205,0.09108863257050095,0.8277768752604686,0.5298281126042281,0.1746354958285955,0.2507240947364087,0.1300731563700904,0.6071134677595654,0.0009691413347179597
54,0.004513645795548874,0.014798832344641556,0.9430749513091887,0.7185457843620261,0.9567397034524262,0.15633955311790163,0.9910261424482601,0.5088121770399632,0.22142515051471415,0.8302011115856108,0.12288042430926797,0.523636801744906,0.0009894834976388281
55,0.00454885673806848,0.014771059625605282,0.9534786627289223,0.9365862851195101,0.7208919569378152,0.27219772625368405,0.89862569917683,0.6243015869231264,0.2953001859272398,0.06584079717627006,0.1747936406378453,0.423919462701343,0.0009839058554235891
56,0.0035333125881682366,0.012731042741284651,0.9696981590210361,0.7966190791451617,0.9463315797762797,0.1942237535228985,0.8037144303897363,0.5166092350402617,0.31712968181439377,0.14148760696473692,0.583550408571675,0.1597594351932749,0.0009801491273626753
57,0.0037087872482429135,0.013204873421391948,0.9246192892293276,0.6800957420116452,0.907121275738448,0.23799439469809283,0.7944674062306465,0.40703677055023935,0.29837143370820385,0.09888579443979406,0.32838116114267674,0.35364785980099483,0.001024209818502229
58,0.004392971940034328,0.014809292215968705,0.9096625168484853,0.8415191975336959,0.8001982976524404,0.1460667855739214,0.8561776259518942,0.576989414799525,0.2670043085195815,0.45805358321608536,0.024574655782058245,0.5403719687243649,0.001006175101989632
59,0.004039429699869586,0.014372620154501317,0.8497957637294875,0.9147968978577872,0.8581126405007831,0.10572815341107106,0.7160177499873275,0.6354046087716149,0.09985723400711882,0.2347045326517852,0.21893257987862985,0.47988802661750113,0.0009924522114340606
60,0.003514380096347311,0.012720059222060445,0.9680608487290963,0.8365911727440406,0.7389473805282547,0.1193333326437365,0.783927114809067,0.47575778948173614,0.2013898931370759,0.2787875128990361,0.4329472083192556,0.21644093047211993,0.000985601868401904
61,0.005963287178222075,0.017841409402571985,0.9891164904336567,0.8216252713516705,0.8250959473636001,0.17563850435564754,0.7402458441302674,0.6109711746109633,0.29032720662952166,0.2968287606531907,0.15504661937219621,0.23581320189753663,0.0010710195195460697
62,0.004471120566770135,0.014806835109448665,0.9311756810714753,0.7895286852631243,0.8929264228999817,0.09083564845979619,0.890980382941377,0.512009023249901,0.10701420253190923,0.24511804972284978,0.27146476432530714,0.47696119605061044,0.000978778558311098
63,0.004623955595606097,0.014551181809152193,0.9887091157696966,0.8319423454271987,0.9431597203608049,0.11239458794123482,0.7645867091971228,0.5793756674771272,0.14717468409284937,0.4854918257714139,0.045950035193648875,0.3433515079406176,0.001029006895658344
64,0.0035006772290313614,0.012588973919262683,0.9675243318907185,0.8178397416588973,0.9429705074240886,0.06013375878915708,0.8156264894509349,0.5532840893097017,0.12101778619315348,0.2185776780912334,0.5306933466763488,0.0631996504378203,0.000977343636467321
65,0.004394069669326853,0.014781809369968247,0.9128371041088157,0.766387017683321,0.8098613404124667,0.14992005500924793,0.6740726417979386,0.48057480983034717,0.30865053588115166,0.7614633115671037,0.07500097213139867,0.5401785312236544,0.0009978511598624801
66,0.004369507138467746,0.014761893643180528,0.9084844507074703,0.7301997911487053,0.9229192047246776,0.18512181997354155,0.8206807009363513,0.6120135759745742,0.1361221084973169,0.557988185446392,0.11018580879724019,0.44636512236368797,0.0009854702871353142
67,0.004516260202967785,0.01479037727012512,0.9440517486093744,0.7542603597902379,0.8372486457765405,0.12320582812614683,0.9233886759631152,0.46636055774021723,0.07763662395601237,0.6919276962137929,0.15986860326416547,0.6099044214480095,0.0009789598292879776
68,0.004522180430352643,0.014782545606155589,0.9459641546271111,0.975831032765762,0.8725066250538058,0.10917104221868931,0.7298694280921706,0.5637501315836388,0.31438758620998486,0.2979898450815627,0.2740598432905511,0.3407004781902818,0.0009845357946935947
69,0.0040507653831561566,0.014403570369204378,0.8513947567709189,0.8805445363156016,0.8545627581679472,0.04183883559629582,0.7414219581534397,0.35164626968801116,0.2619269977327559,0.30618465281039314,0.1429751288106098,0.40768189996205384,0.0009862833348283676
70,0.004371462884423915,0.014759226240002494,0.9091951753254337,0.8214888628469144,0.8762070112073108,0.27619895956019136,0.778011007131936,0.33857690508222743,0.2763517017075229,0.5890715452049136,0.07861578558727804,0.3830790535800434,0.000989880793480248
71,0.0042955104356842185,0.014709317769864927,0.8934039448930711,0.870696623016449,0.8455359317138502,0.19128156016409364,0.8430184280138446,0.6639407825573629,0.06597274797407544,0.004688818148429613,0.1927302125828398,0.46026633835792236,0.000987711852355319
72,0.004250514212201154,0.014690606468371097,0.8810707239990521,0.7448746325147497,0.8276623241708185,0.21752857444247725,0.7648411885080233,0.3360725619012004,0.2240454096473635,0.3001314622862107,0.030956511849793825,0.3557392798124348,0.0010076837947427919
73,0.00412174532191387,0.014516521894189493,0.8627200702437421,0.7040935531568846,0.7180013071001845,0.15487488778103953,0.8326371348156676,0.41720159203207663,0.03774942208817268,0.5483230007719847,0.2648117642875345,0.6122551004983012,0.0009848484827647606
74,0.004475527754856524,0.014807552537872705,0.9322011468333781,0.7934307771766828,0.9976304263289579,0.2848427555341024,0.7639015982416062,0.5448153117401778,0.2274142649477599,0.33577972828471914,0.13425688220124748,0.6413466269892543,0.0009806055500758562
75,0.0041350052247269755,0.014533193014137424,0.8650214079756594,0.7703892068509064,0.8456135160326291,0.20059123751848107,0.8914980207127712,0.6482007686812485,0.13670053560207054,0.5161221404214009,0.25563705576785645,0.37134404588432024,0.0009862089571971277
76,0.0040329013141396156,0.014369949775467537,0.8488679375566958,0.8248199086948056,0.7920132663096315,0.1893001034715751,0.7543489881941358,0.6664427591937434,0.21563723379843297,0.3067499696100951,0.049643536868591465,0.554760543346867,0.000987215850980293
77,0.0035502214280473217,0.012773392494394534,0.9667464124833491,0.8614482957731129,0.953333405798747,0.07646694844158611,0.7800145681098949,0.4465386091003171,0.1223273482244979,0.11550522556275677,0.5238447440492293,0.16099223233473878,0.0009829253502836464
78,0.004487256620519697,0.014840838838359864,0.9320187549437906,0.8026615907376862,0.8400202293273624,0.1373527702735815,0.8876753021157252,0.6151355990830274,0.17143963148716138,0.41436725960575893,0.1764318932616778,0.5582045109468871,0.0010005051098793724
79,0.004206658401699276,0.014623367182109435,0.8771270521154526,0.863218380030154,0.826166373267528,0.05376519936343628,0.7291430067752016,0.4274118449236689,0.12637913523900773,0.5466372699563382,0.14091787277129947,0.5400263454439084,0.0009836957029409313
80,0.003995371596782518,0.014249418418023213,0.843054602413233,0.7323307552736256,0.8591597341103395,0.11731326551281233,0.9890814913169222,0.3975457515950805,0.08128272433565598,0.7339215031967041,0.23978515980859716,0.3521702268277478,0.0009917846048088483
81,0.00408961226707355,0.014453738781299859,0.8570954018314711,0.8920103116451648,0.8798480564617988,0.15627268112037418,0.7711687497349307,0.5377012888926511,0.30044934844068616,0.3595467834876665,0.15600451448036098,0.48196003051877623,0.0010025714619073867
82,0.0035423020831201572,0.012723691422992749,0.9701183551683215,0.7440092457163451,0.9487908407126915,0.11629603626485528,0.7120993222837845,0.5090455402739448,0.17930814341399778,0.07782532887975213,0.4538304927092526,0.22883281483552037,0.0009849312583822907
83,0.004076985951133015,0.014449998231920301,0.8554277258938721,0.7973671402020552,0.8912593307827636,0.0688485846184575,0.801296344306614,0.45149259276772624,0.09509428354370503,0.6786989449216381,0.12063455765900447,0.5641315788276979,0.0009848571525681838
84,0.004188090173844885,0.01460051632895889,0.8734062860367982,0.8831744364296967,0.8313447411789727,0.16639412629258493,0.7896261715682362,0.42807875635496057,0.14747124153695726,0.5952016516352081,0.15238619149045834,0.4756491120270794,0.000993321940727266
85,0.004552802971431952,0.014731747289900725,0.9561368092014704,0.8148759340323721,0.7741806897391869,0.23536350632835967,0.954549622766235,0.40927372048459343,0.031061148793029125,0.29416030724996567,0.09586847525809816,0.6091253552464633,0.001025614914840934
86,0.0045805232828010295,0.014794218297255874,0.9584174602142921,0.8288311726362515,0.7467235376750146,0.1329551799917598,0.9398870536361225,0.5643236839421799,0.1559225216657985,0.5210584306730079,0.06232075132232555,0.42715371246313655,0.0010232907897574433
87,0.004353483564482482,0.014751769633013735,0.9053598102157245,0.8858137262750732,0.7602878136990406,0.29863081791530505,0.6750241347313051,0.5047093798902569,0.18141687354041738,0.43881603540377995,0.2877514823143074,0.559110236830857,0.0009835277832939285
88,0.0035625810466662494,0.012891650752500946,0.9448224925879676,0.8814482217034546,0.9275459538147992,0.12185679513137802,0.8982224106176179,0.5158150277175377,0.2615118192657725,0.1360184690829113,0.3585827059137242,0.24021414949590517,0.0010003681199128175
89,0.0036789031103752275,0.013197164626012205,0.9244797726247957,0.9888028847046056,0.8614963290251374,0.24899707353183087,0.7385937562622888,0.4558246211998736,0.12159226985323217,0.08365608865079327,0.3877274013309056,0.22317127250470548,0.001009446808920232
90,0.003712429682265538,0.013270645256675335,0.9267240017572195,0.7628258119451674,0.7600970724742108,0.16925034354336274,0.8626356177035533,0.4098713975471159,0.04760766975132508,0.2820991982931296,0.4024970478750882,0.18316242664825033,0.0010168507905369002
91,0.004533127451548808,0.014831861379169305,0.9447157138578383,0.8150959671014337,0.9370646660717319,0.1300591529031404,0.8612352164983234,0.554362542077217,0.09699357883813077,0.29179414503814116,0.20121553865483238,0.44815780042767317,0.0009843571984600701
92,0.003478913321325501,0.012548481036769806,0.9682200661458837,0.9968518600137076,0.6991050136916321,0.18508459060792504,0.867708400013955,0.46627850725916875,0.326353997362687,0.04330124752472553,0.37775343777457254,0.18811514429613949,0.0009860217963684249
93,0.004250005381628159,0.014667556741310832,0.8849895455497964,0.8196553902233654,0.8392406131951411,0.019084737745294907,0.7988198760676746,0.45316882904558775,0.08358988440981144,0.16738922728648326,0.24319112348237543,0.4597858332029185,0.0009836578636006775
94,0.00430880820888105,0.014719205972662446,0.8961516410345474,0.9529202380524098,0.8043324265761724,0.15869153677771883,0.7124802382876523,0.33467218193914205,0.12087263449500613,0.4048931099893517,0.23932464039425777,0.5745419963845764,0.0009855453781353544
95,0.004155893442270423,0.014560702160738636,0.8687891023136648,0.9216203313060147,0.8558334868742391,0.2062758874520064,0.8696864847741275,0.49146275121640126,0.12246111623455626,0.6434874812179245,0.00018462993548504225,0.49283812276714556,0.0009853970678898342
96,0.004358300420246419,0.014754936359262415,0.9064383845469542,0.8952811674561807,0.6863780589865226,0.17025386966761868,0.8538339133720446,0.4452270001077134,0.11778253514130234,0.5768356116907243,0.2373380600765447,0.5791462381014701,0.0009826619966263473
97,0.004461213289414739,0.014805037738979478,0.9286255227763222,0.7548979056377794,0.8323362318054935,0.23288015144787272,0.9552685118185431,0.3558651763318495,0.14612932110470578,0.46518728000412596,0.1723123160621735,0.602652079975412,0.000985411518252668
98,0.0035807146840543935,0.012968694172616427,0.9445549278712835,0.8576459945272787,0.8673707519523006,0.0786235376909947,0.8935074514725536,0.5435114180634243,0.16727697964332164,0.08277758316726355,0.41267744626289105,0.1615706190684052,0.0010051308680688207
99,0.004052997379885352,0.014403175452330335,0.8516480834648547,0.8214712674700673,0.9121845535263609,0.1369409990213643,0.7228394843306644,0.5621260506608905,0.21811468246456955,0.8608245026849972,0.3137729884921817,0.5902066523287657,0.000987825858279699
100,0.003504710050365166,0.012644115360861102,0.9649820152836284,0.8146823485743528,0.8758807705982541,0.05624795442264599,0.7290257845646448,0.6076334257639382,0.2821462907406331,0.011432629594148966,0.428121507967818,0.20378393095570574,0.0009903448103635638
